Version 2:CSV
Datum:,WGS-84
ZoneOffset:,-8.000000
"Type","Name|Color|Visibility","Lat","Long","Month#","Day#","Year","Hour","Min","Sec","Altitude (Feet)","Depth (Feet)","Temp Deg C","Units","DP","DS","DT","VP (Mi/hr)","TP"
T,,69.95531458,-148.83561705,4,15,2008,15,37,50,1e25,1e25,-20.600000,"SM",0.0285,10.9572,696.4972,2.703378,38,
T,,69.95570367,-148.83503719,4,15,2008,15,38,30,1e25,1e25,-20.600000,"SM",0.0302,10.9874,696.5273,2.716878,40,
T,,69.95612327,-148.83422851,4,15,2008,15,39,17,1e25,1e25,-20.600000,"SM",0.0347,11.0221,696.5621,2.661361,47,
T,,69.95643608,-148.83337397,4,15,2008,15,39,59,1e25,1e25,-20.600000,"SM",0.0296,11.0517,696.5917,2.537829,42,
T,,69.95680229,-148.83236689,4,15,2008,15,40,29,1e25,1e25,-20.600000,"SM",0.0348,11.0865,696.6265,4.172393,30,
T,,69.95741266,-148.83100885,4,15,2008,15,41,10,1e25,1e25,-20.600000,"SM",0.0530,11.1395,696.6795,4.656698,41,
T,,69.95769496,-148.83020016,4,15,2008,15,41,45,1e25,1e25,-20.600000,"SM",0.0273,11.1669,696.7068,2.811494,35,
T,,69.95820617,-148.82902519,4,15,2008,15,42,20,1e25,1e25,-20.600000,"SM",0.0450,11.2118,696.7518,4.624769,35,
T,,69.95839686,-148.82855220,4,15,2008,15,42,53,1e25,1e25,-20.600000,"SM",0.0173,11.2291,696.7691,1.886430,33,
T,,69.95891570,-148.82739256,4,15,2008,15,43,28,1e25,1e25,-20.600000,"SM",0.0452,11.2743,696.8143,4.644603,35,
T,,69.95945734,-148.82655328,4,15,2008,15,44,1,1e25,1e25,-20.600000,"SM",0.0424,11.3167,696.8566,4.622454,33,
T,,69.95990753,-148.82579036,4,15,2008,15,44,29,1e25,1e25,-20.600000,"SM",0.0360,11.3526,696.8926,4.624703,28,
T,,69.96031950,-148.82496642,4,15,2008,15,44,56,1e25,1e25,-20.600000,"SM",0.0345,11.3871,696.9271,4.601039,27,
T,,69.96063994,-148.82391357,4,15,2008,15,45,22,1e25,1e25,-20.600000,"SM",0.0333,11.4205,696.9604,4.616333,26,
T,,69.96110531,-148.82296750,4,15,2008,15,45,54,1e25,1e25,-20.600000,"SM",0.0392,11.4597,696.9996,4.408437,32,
T,,69.96154779,-148.82240290,4,15,2008,15,46,25,1e25,1e25,-20.600000,"SM",0.0334,11.4930,697.0330,3.874876,31,
T,,69.96196747,-148.82186889,4,15,2008,15,46,50,1e25,1e25,-20.600000,"SM",0.0316,11.5247,697.0646,4.555212,25,
T,,69.96238707,-148.82106012,4,15,2008,15,47,17,1e25,1e25,-20.600000,"SM",0.0347,11.5594,697.0994,4.632464,27,
T,,69.96273039,-148.82014465,4,15,2008,15,47,43,1e25,1e25,-20.600000,"SM",0.0321,11.5915,697.1315,4.448914,26,
T,,69.96305083,-148.81930537,4,15,2008,15,48,8,1e25,1e25,-20.600000,"SM",0.0297,11.6213,697.1612,4.283735,25,
T,,69.96348568,-148.81837456,4,15,2008,15,48,37,1e25,1e25,-20.600000,"SM",0.0373,11.6585,697.1985,4.625320,29,
T,,69.96401969,-148.81721492,4,15,2008,15,49,13,1e25,1e25,-20.600000,"SM",0.0460,11.7045,697.2445,4.598845,36,
T,,69.96447751,-148.81631462,4,15,2008,15,49,43,1e25,1e25,-20.600000,"SM",0.0381,11.7427,697.2826,4.577009,30,
T,,69.96487423,-148.81533813,4,15,2008,15,50,11,1e25,1e25,-20.600000,"SM",0.0359,11.7785,697.3185,4.610012,28,
T,,69.96525569,-148.81446834,4,15,2008,15,50,40,1e25,1e25,-20.600000,"SM",0.0334,11.8120,697.3519,4.151767,29,
T,,69.96569054,-148.81384271,4,15,2008,15,51,6,1e25,1e25,-20.600000,"SM",0.0335,11.8455,697.3854,4.638009,26,
T,,69.96620938,-148.81288139,4,15,2008,15,51,39,1e25,1e25,-20.600000,"SM",0.0425,11.8879,697.4279,4.632020,33,
T,,69.96670526,-148.81227111,4,15,2008,15,52,8,1e25,1e25,-20.600000,"SM",0.0372,11.9251,697.4651,4.615719,29,
T,,69.96703332,-148.81147759,4,15,2008,15,52,32,1e25,1e25,-20.600000,"SM",0.0294,11.9545,697.4945,4.415595,24,
T,,69.96707900,-148.81130978,4,15,2008,15,52,36,1e25,1e25,-20.600000,"SM",0.0051,11.9596,697.4996,4.565828,4,
T,,69.96742241,-148.81016540,4,15,2008,15,53,4,1e25,1e25,-20.600000,"SM",0.0360,11.9956,697.5356,4.629663,28,
T,,69.96762844,-148.80950927,4,15,2008,15,53,22,1e25,1e25,-20.600000,"SM",0.0211,12.0167,697.5567,4.213328,18,
T,,69.96767420,-148.80934138,4,15,2008,15,53,26,1e25,1e25,-20.600000,"SM",0.0051,12.0218,697.5617,4.570390,4,
T,,69.96795651,-148.80813598,4,15,2008,15,53,54,1e25,1e25,-20.600000,"SM",0.0346,12.0563,697.5963,4.443382,28,
T,,69.96824644,-148.80683896,4,15,2008,15,54,24,1e25,1e25,-20.600000,"SM",0.0367,12.0930,697.6330,4.398619,30,
T,,69.96849823,-148.80584713,4,15,2008,15,54,55,1e25,1e25,-20.600000,"SM",0.0292,12.1222,697.6622,3.393038,31,
T,,69.96855162,-148.80560297,4,15,2008,15,55,34,1e25,1e25,-20.600000,"SM",0.0069,12.1291,697.6690,0.632844,39,
T,,69.96874231,-148.80482479,4,15,2008,15,57,20,1e25,1e25,-20.600000,"SM",0.0226,12.1517,697.6917,0.769058,106,
T,,69.96904749,-148.80348201,4,15,2008,15,58,11,1e25,1e25,-20.600000,"SM",0.0381,12.1898,697.7298,2.692121,51,
T,,69.96933742,-148.80215448,4,15,2008,15,59,1,1e25,1e25,-20.600000,"SM",0.0373,12.2271,697.7671,2.682763,50,
T,,69.96936793,-148.80203244,4,15,2008,15,59,6,1e25,1e25,-20.600000,"SM",0.0036,12.2307,697.7707,2.574507,5,
T,,69.96958159,-148.80111689,4,15,2008,15,59,41,1e25,1e25,-20.600000,"SM",0.0262,12.2569,697.7969,2.696738,35,
T,,69.96984855,-148.79997251,4,15,2008,16,0,25,1e25,1e25,-20.600000,"SM",0.0328,12.2897,697.8296,2.680960,44,
T,,69.97014611,-148.79869075,4,15,2008,16,1,14,1e25,1e25,-20.600000,"SM",0.0366,12.3263,697.8663,2.692220,49,
T,,69.97041316,-148.79750060,4,15,2008,16,1,59,1e25,1e25,-20.600000,"SM",0.0337,12.3600,697.9000,2.693641,45,
T,,69.97066495,-148.79644775,4,15,2008,16,2,40,1e25,1e25,-20.600000,"SM",0.0304,12.3904,697.9303,2.668227,41,
T,,69.97091674,-148.79541015,4,15,2008,16,3,20,1e25,1e25,-20.600000,"SM",0.0301,12.4205,697.9604,2.708336,40,
T,,69.97119896,-148.79411314,4,15,2008,16,4,9,1e25,1e25,-20.600000,"SM",0.0364,12.4568,697.9968,2.671571,49,
T,,69.97144313,-148.79284663,4,15,2008,16,4,55,1e25,1e25,-20.600000,"SM",0.0344,12.4912,698.0312,2.691565,46,
T,,69.97171017,-148.79158013,4,15,2008,16,5,42,1e25,1e25,-20.600000,"SM",0.0352,12.5264,698.0664,2.695743,47,
T,,69.97193146,-148.79061889,4,15,2008,16,6,19,1e25,1e25,-20.600000,"SM",0.0274,12.5538,698.0938,2.666616,37,
T,,69.97215265,-148.78935238,4,15,2008,16,7,4,1e25,1e25,-20.600000,"SM",0.0336,12.5875,698.1274,2.691308,45,
T,,69.97235868,-148.78816215,4,15,2008,16,7,46,1e25,1e25,-20.600000,"SM",0.0316,12.6190,698.1590,2.704902,42,
T,,69.97260276,-148.78686522,4,15,2008,16,8,33,1e25,1e25,-20.600000,"SM",0.0350,12.6540,698.1940,2.682164,47,
T,,69.97286218,-148.78561397,4,15,2008,16,9,19,1e25,1e25,-20.600000,"SM",0.0346,12.6886,698.2286,2.708632,46,
T,,69.97312923,-148.78413389,4,15,2008,16,10,12,1e25,1e25,-20.600000,"SM",0.0396,12.7282,698.2682,2.688772,53,
T,,69.97334288,-148.78297417,4,15,2008,16,10,54,1e25,1e25,-20.600000,"SM",0.0312,12.7594,698.2994,2.670825,42,
T,,69.97362510,-148.78173826,4,15,2008,16,11,41,1e25,1e25,-20.600000,"SM",0.0351,12.7945,698.3345,2.692209,47,
T,,69.97391503,-148.78041074,4,15,2008,16,12,31,1e25,1e25,-20.600000,"SM",0.0373,12.8318,698.3718,2.682345,50,
T,,69.97418971,-148.77915949,4,15,2008,16,13,18,1e25,1e25,-20.600000,"SM",0.0352,12.8670,698.4069,2.693577,47,
T,,69.97451015,-148.77789306,4,15,2008,16,14,8,1e25,1e25,-20.600000,"SM",0.0373,12.9042,698.4442,2.682457,50,
T,,69.97480771,-148.77670283,4,15,2008,16,14,55,1e25,1e25,-20.600000,"SM",0.0349,12.9391,698.4791,2.670676,47,
T,,69.97511289,-148.77549743,4,15,2008,16,15,44,1e25,1e25,-20.600000,"SM",0.0355,12.9746,698.5145,2.605822,49,
T,,69.97541045,-148.77423093,4,15,2008,16,16,33,1e25,1e25,-20.600000,"SM",0.0363,13.0109,698.5509,2.669848,49,
T,,69.97573852,-148.77293391,4,15,2008,16,17,24,1e25,1e25,-20.600000,"SM",0.0382,13.0490,698.5890,2.692960,51,
T,,69.97607421,-148.77168266,4,15,2008,16,18,15,1e25,1e25,-20.600000,"SM",0.0376,13.0866,698.6266,2.654630,51,
T,,69.97637169,-148.77058404,4,15,2008,16,18,59,1e25,1e25,-20.600000,"SM",0.0331,13.1198,698.6598,2.711128,44,
T,,69.97657008,-148.76971434,4,15,2008,16,19,25,1e25,1e25,-20.600000,"SM",0.0247,13.1445,698.6845,3.423286,26,
T,,69.97686001,-148.76850885,4,15,2008,16,19,53,1e25,1e25,-20.600000,"SM",0.0349,13.1794,698.7193,4.480903,28,
T,,69.97718808,-148.76707454,4,15,2008,16,20,28,1e25,1e25,-20.600000,"SM",0.0408,13.2202,698.7601,4.197262,35,
T,,69.97742462,-148.76600644,4,15,2008,16,20,55,1e25,1e25,-20.600000,"SM",0.0301,13.2503,698.7902,4.012384,27,
T,,69.97756954,-148.76535030,4,15,2008,16,21,19,1e25,1e25,-20.600000,"SM",0.0185,13.2687,698.8087,2.770738,24,
T,,69.97778320,-148.76440424,4,15,2008,16,21,56,1e25,1e25,-20.600000,"SM",0.0268,13.2955,698.8355,2.608613,37,
T,,69.97802728,-148.76324460,4,15,2008,16,22,39,1e25,1e25,-20.600000,"SM",0.0322,13.3277,698.8677,2.695975,43,
T,,69.97827144,-148.76205437,4,15,2008,16,23,23,1e25,1e25,-20.600000,"SM",0.0328,13.3606,698.9005,2.685548,44,
T,,69.97847747,-148.76112364,4,15,2008,16,24,0,1e25,1e25,-20.600000,"SM",0.0262,13.3868,698.9268,2.550955,37,
T,,69.97872918,-148.76000969,4,15,2008,16,24,42,1e25,1e25,-20.600000,"SM",0.0316,13.4184,698.9583,2.706248,42,
T,,69.97893521,-148.75907896,4,15,2008,16,25,17,1e25,1e25,-20.600000,"SM",0.0262,13.4446,698.9845,2.696682,35,
T,,69.97894283,-148.75901794,4,15,2008,16,25,19,1e25,1e25,-20.600000,"SM",0.0015,13.4461,698.9861,2.765960,2,
T,,69.97920225,-148.75790399,4,15,2008,16,26,2,1e25,1e25,-20.600000,"SM",0.0319,13.4780,699.0179,2.668102,43,
T,,69.97942345,-148.75688164,4,15,2008,16,26,40,1e25,1e25,-20.600000,"SM",0.0286,13.5066,699.0466,2.710217,38,
T,,69.97963711,-148.75595092,4,15,2008,16,27,15,1e25,1e25,-20.600000,"SM",0.0265,13.5331,699.0731,2.726431,35,
T,,69.97984313,-148.75506587,4,15,2008,16,27,49,1e25,1e25,-20.600000,"SM",0.0253,13.5584,699.0984,2.680553,34,
T,,69.98004908,-148.75402828,4,15,2008,16,28,27,1e25,1e25,-20.600000,"SM",0.0284,13.5868,699.1267,2.687671,38,
T,,69.98027799,-148.75296017,4,15,2008,16,29,7,1e25,1e25,-20.600000,"SM",0.0298,13.6166,699.1566,2.682632,40,
T,,69.98046868,-148.75198360,4,15,2008,16,29,43,1e25,1e25,-20.600000,"SM",0.0266,13.6432,699.1831,2.659276,36,
T,,69.98069759,-148.75086972,4,15,2008,16,30,24,1e25,1e25,-20.600000,"SM",0.0307,13.6739,699.2139,2.698199,41,
T,,69.98092650,-148.74980162,4,15,2008,16,31,4,1e25,1e25,-20.600000,"SM",0.0298,13.7037,699.2437,2.682572,40,
T,,69.98120117,-148.74862664,4,15,2008,16,31,49,1e25,1e25,-20.600000,"SM",0.0337,13.7374,699.2773,2.692254,45,
T,,69.98139949,-148.74768066,4,15,2008,16,32,24,1e25,1e25,-20.600000,"SM",0.0262,13.7636,699.3036,2.698675,35,
T,,69.98163602,-148.74641416,4,15,2008,16,33,10,1e25,1e25,-20.600000,"SM",0.0341,13.7977,699.3377,2.670570,46,
T,,69.98191070,-148.74520867,4,15,2008,16,33,56,1e25,1e25,-20.600000,"SM",0.0343,13.8320,699.3720,2.680492,46,
T,,69.98212427,-148.74429320,4,15,2008,16,34,33,1e25,1e25,-20.600000,"SM",0.0262,13.8582,699.3982,2.549445,37,
T,,69.98244463,-148.74295042,4,15,2008,16,35,25,1e25,1e25,-20.600000,"SM",0.0387,13.8969,699.4369,2.679997,52,
T,,69.98271176,-148.74176019,4,15,2008,16,36,10,1e25,1e25,-20.600000,"SM",0.0337,13.9306,699.4705,2.692918,45,
T,,69.98294067,-148.74069208,4,15,2008,16,36,50,1e25,1e25,-20.600000,"SM",0.0298,13.9604,699.5003,2.682386,40,
T,,69.98316949,-148.73970025,4,15,2008,16,37,28,1e25,1e25,-20.600000,"SM",0.0283,13.9887,699.5286,2.679919,38,
T,,69.98336789,-148.73881529,4,15,2008,16,38,1,1e25,1e25,-20.600000,"SM",0.0250,14.0137,699.5536,2.729365,33,
T,,69.98358909,-148.73786923,4,15,2008,16,38,37,1e25,1e25,-20.600000,"SM",0.0271,14.0408,699.5807,2.709609,36,
T,,69.98389428,-148.73664849,4,15,2008,16,39,25,1e25,1e25,-20.600000,"SM",0.0358,14.0765,699.6165,2.681309,48,
T,,69.98422234,-148.73541257,4,15,2008,16,40,15,1e25,1e25,-20.600000,"SM",0.0370,14.1135,699.6535,2.663138,50,
T,,69.98452753,-148.73443600,4,15,2008,16,40,57,1e25,1e25,-20.600000,"SM",0.0313,14.1448,699.6847,2.680559,42,
T,,69.98463440,-148.73408505,4,15,2008,16,41,36,1e25,1e25,-20.600000,"SM",0.0111,14.1559,699.6959,1.025427,39,
T,,69.98480983,-148.73344417,4,15,2008,16,51,32,1e25,1e25,-20.600000,"SM",0.0194,14.1753,699.7153,0.117223,596,
T,,69.98516078,-148.73222351,4,15,2008,16,52,1,1e25,1e25,-20.600000,"SM",0.0377,14.2130,699.7530,4.679944,29,
T,,69.98545071,-148.73095701,4,15,2008,16,52,29,1e25,1e25,-20.600000,"SM",0.0360,14.2490,699.7890,4.632695,28,
T,,69.98584743,-148.72967524,4,15,2008,16,53,1,1e25,1e25,-20.600000,"SM",0.0409,14.2899,699.8299,4.597465,32,
T,,69.98621363,-148.72865290,4,15,2008,16,53,28,1e25,1e25,-20.600000,"SM",0.0350,14.3249,699.8649,4.666022,27,
T,,69.98661797,-148.72740165,4,15,2008,16,54,0,1e25,1e25,-20.600000,"SM",0.0407,14.3656,699.9055,4.577999,32,
T,,69.98699181,-148.72605896,4,15,2008,16,54,32,1e25,1e25,-20.600000,"SM",0.0409,14.4065,699.9465,4.604542,32,
T,,69.98738861,-148.72491449,4,15,2008,16,55,2,1e25,1e25,-20.600000,"SM",0.0385,14.4450,699.9850,4.622712,30,
T,,69.98783109,-148.72373960,4,15,2008,16,55,35,1e25,1e25,-20.600000,"SM",0.0413,14.4863,700.0263,4.506452,33,
T,,69.98829645,-148.72248835,4,15,2008,16,56,9,1e25,1e25,-20.600000,"SM",0.0437,14.5300,700.0700,4.626414,34,
T,,69.98872368,-148.72125244,4,15,2008,16,56,42,1e25,1e25,-20.600000,"SM",0.0415,14.5716,700.1115,4.531257,33,
T,,69.98912048,-148.72009272,4,15,2008,16,57,13,1e25,1e25,-20.600000,"SM",0.0388,14.6103,700.1503,4.502931,31,
T,,69.98949431,-148.71878045,4,15,2008,16,57,44,1e25,1e25,-20.600000,"SM",0.0404,14.6507,700.1907,4.688228,31,
T,,69.98983000,-148.71755979,4,15,2008,16,58,13,1e25,1e25,-20.600000,"SM",0.0370,14.6877,700.2277,4.596251,29,
T,,69.99023435,-148.71650694,4,15,2008,16,58,42,1e25,1e25,-20.600000,"SM",0.0374,14.7252,700.2651,4.645012,29,
T,,69.99057767,-148.71543883,4,15,2008,16,59,9,1e25,1e25,-20.600000,"SM",0.0346,14.7598,700.2998,4.619539,27,
T,,69.99095913,-148.71417224,4,15,2008,16,59,40,1e25,1e25,-20.600000,"SM",0.0399,14.7997,700.3397,4.632555,31,
T,,69.99134059,-148.71327203,4,15,2008,17,0,7,1e25,1e25,-20.600000,"SM",0.0339,14.8336,700.3735,4.516826,27,
T,,69.99166866,-148.71258538,4,15,2008,17,0,29,1e25,1e25,-20.600000,"SM",0.0279,14.8615,700.4014,4.562242,22,
T,,69.99197384,-148.71168517,4,15,2008,17,0,52,1e25,1e25,-20.600000,"SM",0.0300,14.8914,700.4314,4.689227,23,
T,,69.99238581,-148.71066283,4,15,2008,17,1,21,1e25,1e25,-20.600000,"SM",0.0373,14.9288,700.4687,4.635403,29,
T,,69.99279778,-148.70973201,4,15,2008,17,1,50,1e25,1e25,-20.600000,"SM",0.0360,14.9647,700.5047,4.466212,29,
T,,69.99323272,-148.70875544,4,15,2008,17,2,20,1e25,1e25,-20.600000,"SM",0.0379,15.0026,700.5426,4.547380,30,
T,,69.99365232,-148.70797726,4,15,2008,17,2,47,1e25,1e25,-20.600000,"SM",0.0343,15.0370,700.5769,4.577983,27,
T,,69.99399564,-148.70687865,4,15,2008,17,3,15,1e25,1e25,-20.600000,"SM",0.0352,15.0721,700.6121,4.522193,28,
T,,69.99433897,-148.70552061,4,15,2008,17,3,47,1e25,1e25,-20.600000,"SM",0.0399,15.1121,700.6520,4.490407,32,
T,,69.99475094,-148.70436089,4,15,2008,17,4,18,1e25,1e25,-20.600000,"SM",0.0395,15.1516,700.6915,4.589213,31,
T,,69.99521630,-148.70324702,4,15,2008,17,4,52,1e25,1e25,-20.600000,"SM",0.0416,15.1931,700.7331,4.400227,34,
T,,69.99529266,-148.70294183,4,15,2008,17,5,21,1e25,1e25,-20.600000,"SM",0.0089,15.2021,700.7420,1.109426,29,
T,,69.99550623,-148.70220942,4,15,2008,17,8,39,1e25,1e25,-20.600000,"SM",0.0227,15.2248,700.7648,0.413588,198,
T,,69.99584192,-148.70124810,4,15,2008,17,9,17,1e25,1e25,-20.600000,"SM",0.0325,15.2573,700.7972,3.076052,38,
T,,69.99628440,-148.70001219,4,15,2008,17,9,53,1e25,1e25,-20.600000,"SM",0.0423,15.2996,700.8395,4.228477,36,
T,,69.99650569,-148.69937131,4,15,2008,17,14,52,1e25,1e25,-20.600000,"SM",0.0215,15.3211,700.8611,0.259130,299,
T,,69.99679562,-148.69854729,4,15,2008,17,15,27,1e25,1e25,-20.600000,"SM",0.0279,15.3490,700.8890,2.873752,35,
T,,69.99716945,-148.69798277,4,15,2008,17,16,6,1e25,1e25,-20.600000,"SM",0.0291,15.3781,700.9181,2.683557,39,
T,,69.99761956,-148.69735714,4,15,2008,17,16,53,1e25,1e25,-20.600000,"SM",0.0344,15.4125,700.9525,2.637619,47,
T,,69.99804687,-148.69665524,4,15,2008,17,17,37,1e25,1e25,-20.600000,"SM",0.0339,15.4464,700.9864,2.770801,44,
T,,69.99846647,-148.69590757,4,15,2008,17,18,4,1e25,1e25,-20.600000,"SM",0.0340,15.4804,701.0203,4.526908,27,
T,,69.99887844,-148.69525144,4,15,2008,17,18,30,1e25,1e25,-20.600000,"SM",0.0324,15.5128,701.0527,4.488098,26,
T,,69.99938965,-148.69459530,4,15,2008,17,19,0,1e25,1e25,-20.600000,"SM",0.0386,15.5513,701.0913,4.629007,30,
T,,70.00014494,-148.69364924,4,15,2008,17,19,45,1e25,1e25,-20.600000,"SM",0.0568,15.6081,701.1481,4.541851,45,
T,,70.00090786,-148.69259639,4,15,2008,17,20,29,1e25,1e25,-20.600000,"SM",0.0583,15.6664,701.2064,4.769117,44,
T,,70.00141899,-148.69174194,4,15,2008,17,21,5,1e25,1e25,-20.600000,"SM",0.0407,15.7071,701.2470,4.067990,36,
T,,70.00198360,-148.69065849,4,15,2008,17,21,44,1e25,1e25,-20.600000,"SM",0.0467,15.7537,701.2937,4.307155,39,
T,,70.00251006,-148.68955988,4,15,2008,17,22,26,1e25,1e25,-20.600000,"SM",0.0447,15.7984,701.3384,3.830418,42,
T,,70.00300594,-148.68853753,4,15,2008,17,23,8,1e25,1e25,-20.600000,"SM",0.0419,15.8404,701.3803,3.593228,42,
T,,70.00359342,-148.68737790,4,15,2008,17,23,55,1e25,1e25,-20.600000,"SM",0.0490,15.8893,701.4293,3.751156,47,
T,,70.00415795,-148.68626403,4,15,2008,17,24,31,1e25,1e25,-20.600000,"SM",0.0471,15.9364,701.4763,4.705281,36,
T,,70.00441737,-148.68472285,4,15,2008,17,25,2,1e25,1e25,-20.600000,"SM",0.0406,15.9770,701.5169,4.713118,31,
T,,70.00456237,-148.68316649,4,15,2008,17,25,35,1e25,1e25,-20.600000,"SM",0.0381,16.0151,701.5550,4.157591,33,
T,,70.00461577,-148.68220517,4,15,2008,17,26,6,1e25,1e25,-20.600000,"SM",0.0230,16.0381,701.5781,2.672120,31,
T,,70.00466916,-148.68063348,4,15,2008,17,26,56,1e25,1e25,-20.600000,"SM",0.0373,16.0754,701.6154,2.686727,50,
T,,70.00468441,-148.67958063,4,15,2008,17,27,45,1e25,1e25,-20.600000,"SM",0.0249,16.1003,701.6403,1.829167,49,
T,,70.00467679,-148.67924494,4,15,2008,17,29,59,1e25,1e25,-20.600000,"SM",0.0079,16.1082,701.6482,0.213545,134,
T,,70.00470730,-148.67834472,4,15,2008,17,32,35,1e25,1e25,-20.600000,"SM",0.0214,16.1296,701.6696,0.493217,156,
T,,70.00473018,-148.67741391,4,15,2008,17,33,16,1e25,1e25,-20.600000,"SM",0.0220,16.1517,701.6916,1.935927,41,
T,,70.00473018,-148.67674252,4,15,2008,17,33,57,1e25,1e25,-20.600000,"SM",0.0159,16.1675,701.7075,1.392782,41,
T,,70.00473018,-148.67584222,4,15,2008,17,34,43,1e25,1e25,-20.600000,"SM",0.0213,16.1888,701.7288,1.664644,46,
T,,70.00473781,-148.67527770,4,15,2008,17,35,42,1e25,1e25,-20.600000,"SM",0.0133,16.2021,701.7421,0.814440,59,
T,,70.00476832,-148.67388915,4,15,2008,17,36,32,1e25,1e25,-20.600000,"SM",0.0329,16.2350,701.7750,2.366882,50,
T,,70.00479883,-148.67300411,4,15,2008,17,37,8,1e25,1e25,-20.600000,"SM",0.0210,16.2560,701.7960,2.101598,36,
T,,70.00489044,-148.67202753,4,15,2008,17,37,49,1e25,1e25,-20.600000,"SM",0.0239,16.2800,701.8199,2.100729,41,
T,,70.00511927,-148.67076103,4,15,2008,17,38,28,1e25,1e25,-20.600000,"SM",0.0338,16.3138,701.8538,3.123895,39,
T,,70.00547784,-148.67001336,4,15,2008,17,38,53,1e25,1e25,-20.600000,"SM",0.0304,16.3442,701.8842,4.381551,25,
T,,70.00589744,-148.66947935,4,15,2008,17,39,17,1e25,1e25,-20.600000,"SM",0.0316,16.3758,701.9158,4.742623,24,
T,,70.00625610,-148.66902153,4,15,2008,17,39,46,1e25,1e25,-20.600000,"SM",0.0270,16.4029,701.9429,3.356513,29,
T,,70.00651544,-148.66874694,4,15,2008,17,40,11,1e25,1e25,-20.600000,"SM",0.0191,16.4219,701.9619,2.744134,25,
T,,70.00689690,-148.66828912,4,15,2008,17,40,33,1e25,1e25,-20.600000,"SM",0.0285,16.4504,701.9904,4.661861,22,
T,,70.00735472,-148.66769409,4,15,2008,17,41,0,1e25,1e25,-20.600000,"SM",0.0346,16.4850,702.0250,4.615315,27,
T,,70.00784297,-148.66703795,4,15,2008,17,41,34,1e25,1e25,-20.600000,"SM",0.0371,16.5222,702.0621,3.930874,34,
T,,70.00830070,-148.66639707,4,15,2008,17,42,8,1e25,1e25,-20.600000,"SM",0.0351,16.5572,702.0972,3.712569,34,
T,,70.00863640,-148.66600036,4,15,2008,17,42,36,1e25,1e25,-20.600000,"SM",0.0250,16.5823,702.1222,3.216326,28,
T,,70.00907896,-148.66540524,4,15,2008,17,43,19,1e25,1e25,-20.600000,"SM",0.0337,16.6159,702.1559,2.817605,43,
T,,70.00952907,-148.66482538,4,15,2008,17,43,46,1e25,1e25,-20.600000,"SM",0.0340,16.6499,702.1899,4.530938,27,
T,,70.01011656,-148.66407772,4,15,2008,17,44,30,1e25,1e25,-20.600000,"SM",0.0443,16.6942,702.2341,3.621825,44,
T,,70.01052853,-148.66352837,4,15,2008,17,45,2,1e25,1e25,-20.600000,"SM",0.0313,16.7254,702.2654,3.519265,32,
T,,70.01094050,-148.66296384,4,15,2008,17,45,34,1e25,1e25,-20.600000,"SM",0.0314,16.7569,702.2968,3.536164,32,
T,,70.01146697,-148.66232296,4,15,2008,17,46,6,1e25,1e25,-20.600000,"SM",0.0394,16.7963,702.3362,4.432399,32,
T,,70.01196284,-148.66169734,4,15,2008,17,46,41,1e25,1e25,-20.600000,"SM",0.0373,16.8336,702.3735,3.837806,35,
T,,70.01251982,-148.66139215,4,15,2008,17,47,16,1e25,1e25,-20.600000,"SM",0.0392,16.8727,702.4127,4.027125,35,
T,,70.01293179,-148.66139215,4,15,2008,17,47,38,1e25,1e25,-20.600000,"SM",0.0285,16.9012,702.4412,4.657815,22,
T,,70.01324460,-148.66136164,4,15,2008,17,48,4,1e25,1e25,-20.600000,"SM",0.0216,16.9228,702.4628,2.994270,26,
T,,70.01330562,-148.66136164,4,15,2008,17,48,28,1e25,1e25,-20.600000,"SM",0.0042,16.9270,702.4670,0.632414,24,
T,,70.01356504,-148.66136164,4,15,2008,17,49,44,1e25,1e25,-20.600000,"SM",0.0179,16.9450,702.4849,0.849041,76,
T,,70.01390073,-148.66134639,4,15,2008,17,50,22,1e25,1e25,-20.600000,"SM",0.0232,16.9682,702.5081,2.197621,38,
T,,70.01422117,-148.66133113,4,15,2008,17,50,52,1e25,1e25,-20.600000,"SM",0.0221,16.9903,702.5303,2.657186,30,
T,,70.01474756,-148.66137690,4,15,2008,17,51,36,1e25,1e25,-20.600000,"SM",0.0364,17.0267,702.5667,2.977008,44,
T,,70.01513665,-148.66134639,4,15,2008,17,52,14,1e25,1e25,-20.600000,"SM",0.0269,17.0536,702.5936,2.547762,38,
T,,70.01527403,-148.66133113,4,15,2008,17,52,26,1e25,1e25,-20.600000,"SM",0.0095,17.0631,702.6030,2.849651,12,
T,,70.01529691,-148.66131588,4,15,2008,17,52,30,1e25,1e25,-20.600000,"SM",0.0016,17.0647,702.6047,1.459400,4,
T,,70.01570125,-148.66127011,4,15,2008,17,53,7,1e25,1e25,-20.600000,"SM",0.0280,17.0927,702.6326,2.720268,37,
T,,70.01612848,-148.66131588,4,15,2008,17,53,47,1e25,1e25,-20.600000,"SM",0.0295,17.1222,702.6622,2.658440,40,
T,,70.01650994,-148.66119384,4,15,2008,17,54,23,1e25,1e25,-20.600000,"SM",0.0265,17.1487,702.6887,2.651345,36,
T,,70.01689140,-148.66084289,4,15,2008,17,55,0,1e25,1e25,-20.600000,"SM",0.0276,17.1763,702.7163,2.688170,37,
T,,70.01744838,-148.66032405,4,15,2008,17,55,55,1e25,1e25,-20.600000,"SM",0.0404,17.2167,702.7567,2.643470,55,
