X,Y,LATITUDE,LONGITUDE,"Type",ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_16,ATTR_17,ATTR_18,ATTR_19,ATTR_2,ATTR_20,ATTR_21,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9,Datum:,ZoneOffset:
387294.593,7831472.815,70.562973° N,150.035736° W,"Name|Color|Visibility";"Lat";"Long";"Month#";"Day#";"Year";"Hour";"Min";"Sec";"Altitude (Feet)";"Depth (Feet)";"Temp Deg C";"Units";"DP";"DS";"DT";"VP (Mi/hr)";"TP",Version 2:CSV,9,23,9,1e25,1e25,-20.600000,SM,0.0000,0.0000,0.0000,,INF,-,,,N,ACTIVE LOG|Black|1,8,19,2008,WGS-84,-8.000000
387303.690,7831473.211,70.562981° N,150.035492° W,,T,1e25,-20.600000,SM,0.0056,0.0056,0.0056,0.966284,21,,,,,,8,19,2008,9,23,30,1e25,,
387315.055,7831473.495,70.562988° N,150.035187° W,,T,1e25,-20.600000,SM,0.0070,0.0127,0.0127,1.151451,22,,,,,,8,19,2008,9,23,52,1e25,,
387328.598,7831471.965,70.562981° N,150.034821° W,,T,1e25,-20.600000,SM,0.0084,0.0211,0.0211,1.214835,25,,,,,,8,19,2008,9,24,17,1e25,,
387338.095,7831468.935,70.562958° N,150.034561° W,,T,1e25,-20.600000,SM,0.0062,0.0273,0.0273,1.110713,20,,,,,,8,19,2008,9,24,37,1e25,,
387347.196,7831469.332,70.562965° N,150.034317° W,,T,1e25,-20.600000,SM,0.0056,0.0329,0.0329,0.845787,24,,,,,,8,19,2008,9,25,1,1e25,,
387358.603,7831470.465,70.562981° N,150.034012° W,,T,1e25,-20.600000,SM,0.0071,0.0400,0.0400,1.161100,22,,,,,,8,19,2008,9,25,23,1e25,,
387370.788,7831475.820,70.563034° N,150.033691° W,,T,1e25,-20.600000,SM,0.0082,0.0483,0.0483,1.348300,22,,,,,,8,19,2008,9,25,45,1e25,,
387377.949,7831494.212,70.563202° N,150.033524° W,,T,1e25,-20.600000,SM,0.0122,0.0605,0.0605,1.571766,28,,,,,,8,19,2008,9,26,13,1e25,,
387374.808,7831499.480,70.563248° N,150.033615° W,,T,1e25,-20.600000,SM,0.0038,0.0643,0.0643,1.953436,7,,,,,,8,19,2008,9,26,20,1e25,,
387370.632,7831529.513,70.563515° N,150.033768° W,,T,1e25,-20.600000,SM,0.0188,0.0831,0.0831,2.817295,24,,,,,,8,19,2008,9,26,44,1e25,,
387368.580,7831533.875,70.563553° N,150.033829° W,,T,1e25,-20.600000,SM,0.0030,0.0860,0.0860,2.686739,4,,,,,,8,19,2008,9,26,48,1e25,,
387367.053,7831537.359,70.563583° N,150.033874° W,,T,1e25,-20.600000,SM,0.0024,0.0884,0.0884,2.827271,3,,,,,,8,19,2008,9,26,51,1e25,,
387346.207,7831563.103,70.563805° N,150.034470° W,,T,1e25,-20.600000,SM,0.0205,0.1089,0.1089,2.953905,25,,,,,,8,19,2008,9,27,16,1e25,,
387337.762,7831598.462,70.564117° N,150.034744° W,,T,1e25,-20.600000,SM,0.0225,0.1314,0.1314,3.002191,27,,,,,,8,19,2008,9,27,43,1e25,,
387331.366,7831629.457,70.564392° N,150.034958° W,,T,1e25,-20.600000,SM,0.0196,0.1510,0.1510,2.940541,24,,,,,,8,19,2008,9,28,7,1e25,,
387328.624,7831665.381,70.564712° N,150.035080° W,,T,1e25,-20.600000,SM,0.0223,0.1734,0.1734,2.975648,27,,,,,,8,19,2008,9,28,34,1e25,,
387324.308,7831703.940,70.565056° N,150.035248° W,,T,1e25,-20.600000,SM,0.0240,0.1974,0.1974,3.089995,28,,,,,,8,19,2008,9,29,2,1e25,,
387322.995,7831745.756,70.565430° N,150.035339° W,,T,1e25,-20.600000,SM,0.0259,0.2233,0.2233,3.217027,29,,,,,,8,19,2008,9,29,31,1e25,,
387322.602,7831783.266,70.565765° N,150.035400° W,,T,1e25,-20.600000,SM,0.0232,0.2465,0.2465,3.217388,26,,,,,,8,19,2008,9,29,57,1e25,,
387319.023,7831825.196,70.566139° N,150.035553° W,,T,1e25,-20.600000,SM,0.0261,0.2726,0.2726,3.127994,30,,,,,,8,19,2008,9,30,27,1e25,,
387315.008,7831869.701,70.566536° N,150.035721° W,,T,1e25,-20.600000,SM,0.0277,0.3003,0.3003,3.214512,31,,,,,,8,19,2008,9,30,58,1e25,,
387310.907,7831912.519,70.566917° N,150.035889° W,,T,1e25,-20.600000,SM,0.0266,0.3269,0.3269,3.094047,31,,,,,,8,19,2008,9,31,29,1e25,,
387306.850,7831956.165,70.567306° N,150.036056° W,,T,1e25,-20.600000,SM,0.0272,0.3541,0.3541,3.153251,31,,,,,,8,19,2008,9,32,0,1e25,,
387309.542,7831998.642,70.567688° N,150.036041° W,,T,1e25,-20.600000,SM,0.0264,0.3804,0.3804,3.272835,29,,,,,,8,19,2008,9,32,29,1e25,,
387315.854,7832034.113,70.568008° N,150.035919° W,,T,1e25,-20.600000,SM,0.0223,0.4028,0.4028,3.090088,26,,,,,,8,19,2008,9,32,55,1e25,,
387314.104,7832078.507,70.568405° N,150.036026° W,,T,1e25,-20.600000,SM,0.0275,0.4303,0.4303,3.302411,30,,,,,,8,19,2008,9,33,25,1e25,,
387304.655,7832116.470,70.568741° N,150.036331° W,,T,1e25,-20.600000,SM,0.0242,0.4545,0.4545,3.230921,27,,,,,,8,19,2008,9,33,52,1e25,,
387289.252,7832148.769,70.569023° N,150.036789° W,,T,1e25,-20.600000,SM,0.0222,0.4767,0.4767,3.068576,26,,,,,,8,19,2008,9,34,18,1e25,,
387281.502,7832186.647,70.569359° N,150.037048° W,,T,1e25,-20.600000,SM,0.0239,0.5006,0.5006,2.972918,29,,,,,,8,19,2008,9,34,47,1e25,,
387281.630,7832189.197,70.569382° N,150.037048° W,,T,1e25,-20.600000,SM,0.0016,0.5022,0.5022,2.845864,2,,,,,,8,19,2008,9,34,49,1e25,,
387284.092,7832204.407,70.569519° N,150.037003° W,,T,1e25,-20.600000,SM,0.0095,0.5117,0.5117,2.863307,12,,,,,,8,19,2008,9,35,1,1e25,,
387293.802,7832239.708,70.569839° N,150.036789° W,,T,1e25,-20.600000,SM,0.0227,0.5344,0.5344,2.915789,28,,,,,,8,19,2008,9,35,29,1e25,,
387309.777,7832275.548,70.570167° N,150.036407° W,,T,1e25,-20.600000,SM,0.0243,0.5587,0.5587,3.017029,29,,,,,,8,19,2008,9,35,58,1e25,,
387310.347,7832309.603,70.570473° N,150.036438° W,,T,1e25,-20.600000,SM,0.0211,0.5798,0.5798,2.813056,27,,,,,,8,19,2008,9,36,25,1e25,,
387304.775,7832345.668,70.570793° N,150.036636° W,,T,1e25,-20.600000,SM,0.0226,0.6024,0.6024,2.906355,28,,,,,,8,19,2008,9,36,53,1e25,,
387292.074,7832375.276,70.571053° N,150.037018° W,,T,1e25,-20.600000,SM,0.0200,0.6224,0.6224,2.762785,26,,,,,,8,19,2008,9,37,19,1e25,,
387279.459,7832406.574,70.571327° N,150.037399° W,,T,1e25,-20.600000,SM,0.0209,0.6433,0.6433,2.893860,26,,,,,,8,19,2008,9,37,45,1e25,,
387269.928,7832442.839,70.571648° N,150.037704° W,,T,1e25,-20.600000,SM,0.0232,0.6665,0.6665,2.883068,29,,,,,,8,19,2008,9,38,14,1e25,,
387267.104,7832477.064,70.571953° N,150.037826° W,,T,1e25,-20.600000,SM,0.0213,0.6878,0.6878,2.734969,28,,,,,,8,19,2008,9,38,42,1e25,,
387268.508,7832505.114,70.572205° N,150.037826° W,,T,1e25,-20.600000,SM,0.0174,0.7052,0.7052,2.609577,24,,,,,,8,19,2008,9,39,6,1e25,,
387275.130,7832535.459,70.572479° N,150.037689° W,,T,1e25,-20.600000,SM,0.0192,0.7244,0.7244,2.770376,25,,,,,,8,19,2008,9,39,31,1e25,,
387277.665,7832563.443,70.572731° N,150.037659° W,,T,1e25,-20.600000,SM,0.0174,0.7418,0.7418,2.506395,25,,,,,,8,19,2008,9,39,56,1e25,,
387280.583,7832599.085,70.573051° N,150.037628° W,,T,1e25,-20.600000,SM,0.0222,0.7640,0.7640,2.749827,29,,,,,,8,19,2008,9,40,25,1e25,,
387279.894,7832630.647,70.573334° N,150.037689° W,,T,1e25,-20.600000,SM,0.0196,0.7835,0.7835,2.816002,25,,,,,,8,19,2008,9,40,50,1e25,,
387278.890,7832633.252,70.573357° N,150.037720° W,,T,1e25,-20.600000,SM,0.0017,0.7853,0.7853,2.075433,3,,,,,,8,19,2008,9,40,53,1e25,,
387268.723,7832656.771,70.573563° N,150.038025° W,,T,1e25,-20.600000,SM,0.0159,0.8011,0.8011,2.483838,23,,,,,,8,19,2008,9,41,16,1e25,,
387260.635,7832687.851,70.573837° N,150.038284° W,,T,1e25,-20.600000,SM,0.0199,0.8210,0.8210,2.754347,26,,,,,,8,19,2008,9,41,42,1e25,,
387254.248,7832718.848,70.574112° N,150.038498° W,,T,1e25,-20.600000,SM,0.0196,0.8406,0.8406,2.714196,26,,,,,,8,19,2008,9,42,8,1e25,,
387251.944,7832752.185,70.574409° N,150.038605° W,,T,1e25,-20.600000,SM,0.0207,0.8613,0.8613,2.661384,28,,,,,,8,19,2008,9,42,36,1e25,,
387254.000,7832781.907,70.574676° N,150.038589° W,,T,1e25,-20.600000,SM,0.0185,0.8798,0.8798,2.555243,26,,,,,,8,19,2008,9,43,2,1e25,,
387250.921,7832811.033,70.574936° N,150.038712° W,,T,1e25,-20.600000,SM,0.0181,0.8979,0.8979,2.612483,25,,,,,,8,19,2008,9,43,27,1e25,,
387249.978,7832837.498,70.575172° N,150.038773° W,,T,1e25,-20.600000,SM,0.0164,0.9143,0.9143,2.811976,21,,,,,,8,19,2008,9,43,48,1e25,,
387239.021,7832867.861,70.575439° N,150.039108° W,,T,1e25,-20.600000,SM,0.0200,0.9343,0.9343,2.768310,26,,,,,,8,19,2008,9,44,14,1e25,,
387232.108,7832899.735,70.575722° N,150.039337° W,,T,1e25,-20.600000,SM,0.0202,0.9545,0.9545,2.597398,28,,,,,,8,19,2008,9,44,42,1e25,,
387231.263,7832916.824,70.575874° N,150.039383° W,,T,1e25,-20.600000,SM,0.0106,0.9651,0.9651,2.725284,14,,,,,,8,19,2008,9,44,56,1e25,,
387233.823,7832922.658,70.575928° N,150.039322° W,,T,1e25,-20.600000,SM,0.0039,0.9691,0.9691,2.367926,6,,,,,,8,19,2008,9,45,2,1e25,,
387250.459,7832949.095,70.576172° N,150.038910° W,,T,1e25,-20.600000,SM,0.0193,0.9884,0.9884,2.401380,29,,,,,,8,19,2008,9,45,31,1e25,,
387249.418,7832984.924,70.576492° N,150.038986° W,,T,1e25,-20.600000,SM,0.0222,1.0106,1.0106,2.664452,30,,,,,,8,19,2008,9,46,1,1e25,,
387244.036,7833013.314,70.576744° N,150.039169° W,,T,1e25,-20.600000,SM,0.0179,1.0285,1.0285,2.684763,24,,,,,,8,19,2008,9,46,25,1e25,,
387235.738,7833040.147,70.576981° N,150.039429° W,,T,1e25,-20.600000,SM,0.0174,1.0459,1.0459,2.722879,23,,,,,,8,19,2008,9,46,48,1e25,,
387230.353,7833068.537,70.577232° N,150.039612° W,,T,1e25,-20.600000,SM,0.0179,1.0638,1.0638,2.478302,26,,,,,,8,19,2008,9,47,14,1e25,,
387230.881,7833101.733,70.577530° N,150.039642° W,,T,1e25,-20.600000,SM,0.0206,1.0844,1.0844,2.644124,28,,,,,,8,19,2008,9,47,42,1e25,,
387231.283,7833132.389,70.577804° N,150.039673° W,,T,1e25,-20.600000,SM,0.0190,1.1034,1.1034,2.734727,25,,,,,,8,19,2008,9,48,7,1e25,,
387235.728,7833164.546,70.578094° N,150.039597° W,,T,1e25,-20.600000,SM,0.0201,1.1235,1.1235,2.585410,28,,,,,,8,19,2008,9,48,35,1e25,,
387245.393,7833198.997,70.578407° N,150.039383° W,,T,1e25,-20.600000,SM,0.0222,1.1456,1.1456,2.493414,32,,,,,,8,19,2008,9,49,7,1e25,,
387240.310,7833233.336,70.578712° N,150.039566° W,,T,1e25,-20.600000,SM,0.0215,1.1671,1.1671,2.764491,28,,,,,,8,19,2008,9,49,35,1e25,,
387238.640,7833245.346,70.578819° N,150.039627° W,,T,1e25,-20.600000,SM,0.0075,1.1746,1.1746,2.703790,10,,,,,,8,19,2008,9,49,45,1e25,,
387239.504,7833251.266,70.578873° N,150.039612° W,,T,1e25,-20.600000,SM,0.0037,1.1784,1.1784,2.668099,5,,,,,,8,19,2008,9,49,50,1e25,,
387242.425,7833286.907,70.579193° N,150.039581° W,,T,1e25,-20.600000,SM,0.0222,1.2005,1.2005,2.749834,29,,,,,,8,19,2008,9,50,19,1e25,,
387238.652,7833313.513,70.579430° N,150.039719° W,,T,1e25,-20.600000,SM,0.0166,1.2172,1.2172,2.605322,23,,,,,,8,19,2008,9,50,42,1e25,,
387234.682,7833324.785,70.579529° N,150.039841° W,,T,1e25,-20.600000,SM,0.0074,1.2246,1.2246,2.664948,10,,,,,,8,19,2008,9,50,52,1e25,,
387232.718,7833330.847,70.579582° N,150.039902° W,,T,1e25,-20.600000,SM,0.0039,1.2285,1.2285,2.841446,5,,,,,,8,19,2008,9,50,57,1e25,,
387231.843,7833336.011,70.579628° N,150.039932° W,,T,1e25,-20.600000,SM,0.0032,1.2317,1.2317,2.920030,4,,,,,,8,19,2008,9,51,1,1e25,,
387221.539,7833368.045,70.579910° N,150.040253° W,,T,1e25,-20.600000,SM,0.0208,1.2526,1.2526,2.779032,27,,,,,,8,19,2008,9,51,28,1e25,,
387212.763,7833396.606,70.580162° N,150.040527° W,,T,1e25,-20.600000,SM,0.0185,1.2711,1.2711,2.664890,25,,,,,,8,19,2008,9,51,53,1e25,,
387209.982,7833431.681,70.580475° N,150.040649° W,,T,1e25,-20.600000,SM,0.0218,1.2929,1.2929,2.705536,29,,,,,,8,19,2008,9,52,22,1e25,,
387205.295,7833462.591,70.580749° N,150.040817° W,,T,1e25,-20.600000,SM,0.0194,1.3123,1.3123,2.788669,25,,,,,,8,19,2008,9,52,47,1e25,,
387194.555,7833497.214,70.581055° N,150.041153° W,,T,1e25,-20.600000,SM,0.0225,1.3347,1.3347,2.787161,29,,,,,,8,19,2008,9,53,16,1e25,,
387182.120,7833531.920,70.581360° N,150.041534° W,,T,1e25,-20.600000,SM,0.0228,1.3575,1.3575,2.740143,30,,,,,,8,19,2008,9,53,46,1e25,,
387190.822,7833569.828,70.581703° N,150.041351° W,,T,1e25,-20.600000,SM,0.0241,1.3816,1.3816,2.628127,33,,,,,,8,19,2008,9,54,19,1e25,,
387202.183,7833604.194,70.582016° N,150.041092° W,,T,1e25,-20.600000,SM,0.0224,1.4041,1.4041,2.690367,30,,,,,,8,19,2008,9,54,49,1e25,,
387203.460,7833629.686,70.582245° N,150.041092° W,,T,1e25,-20.600000,SM,0.0158,1.4199,1.4199,2.371553,24,,,,,,8,19,2008,9,55,13,1e25,,
387203.863,7833660.341,70.582519° N,150.041122° W,,T,1e25,-20.600000,SM,0.0190,1.4389,1.4389,2.629544,26,,,,,,8,19,2008,9,55,39,1e25,,
387203.870,7833694.425,70.582825° N,150.041168° W,,T,1e25,-20.600000,SM,0.0211,1.4600,1.4600,2.620856,29,,,,,,8,19,2008,9,56,8,1e25,,
387194.263,7833728.990,70.583130° N,150.041473° W,,T,1e25,-20.600000,SM,0.0222,1.4822,1.4822,2.856977,28,,,,,,8,19,2008,9,56,36,1e25,,
387189.094,7833761.629,70.583420° N,150.041656° W,,T,1e25,-20.600000,SM,0.0205,1.5027,1.5027,2.729222,27,,,,,,8,19,2008,9,57,3,1e25,,
387187.842,7833793.210,70.583702° N,150.041733° W,,T,1e25,-20.600000,SM,0.0196,1.5222,1.5222,2.610398,27,,,,,,8,19,2008,9,57,30,1e25,,
387187.308,7833805.172,70.583809° N,150.041763° W,,T,1e25,-20.600000,SM,0.0074,1.5297,1.5297,2.670169,10,,,,,,8,19,2008,9,57,40,1e25,,
387191.924,7833840.729,70.584129° N,150.041687° W,,T,1e25,-20.600000,SM,0.0222,1.5519,1.5519,2.757040,29,,,,,,8,19,2008,9,58,9,1e25,,
387194.517,7833858.488,70.584289° N,150.041641° W,,T,1e25,-20.600000,SM,0.0111,1.5630,1.5630,2.668136,15,,,,,,8,19,2008,9,58,24,1e25,,
387193.957,7833892.599,70.584595° N,150.041702° W,,T,1e25,-20.600000,SM,0.0211,1.5841,1.5841,2.535950,30,,,,,,8,19,2008,9,58,54,1e25,,
387192.013,7833921.669,70.584854° N,150.041794° W,,T,1e25,-20.600000,SM,0.0180,1.6022,1.6022,2.598775,25,,,,,,8,19,2008,9,59,19,1e25,,
387188.373,7833950.824,70.585114° N,150.041931° W,,T,1e25,-20.600000,SM,0.0182,1.6204,1.6204,2.519924,26,,,,,,8,19,2008,9,59,45,1e25,,
387180.731,7833979.319,70.585365° N,150.042175° W,,T,1e25,-20.600000,SM,0.0183,1.6386,1.6386,2.631329,25,,,,,,8,19,2008,10,0,10,1e25,,
387179.898,7833985.323,70.585419° N,150.042206° W,,T,1e25,-20.600000,SM,0.0038,1.6424,1.6424,2.703630,5,,,,,,8,19,2008,10,0,15,1e25,,
387187.960,7834010.484,70.585648° N,150.042023° W,,T,1e25,-20.600000,SM,0.0164,1.6588,1.6588,2.561541,23,,,,,,8,19,2008,10,0,38,1e25,,
387190.650,7834018.868,70.585724° N,150.041962° W,,T,1e25,-20.600000,SM,0.0055,1.6642,1.6642,2.454192,8,,,,,,8,19,2008,10,0,46,1e25,,
387188.162,7834025.817,70.585785° N,150.042038° W,,T,1e25,-20.600000,SM,0.0046,1.6688,1.6688,2.351121,7,,,,,,8,19,2008,10,0,53,1e25,,
387182.187,7834042.302,70.585930° N,150.042221° W,,T,1e25,-20.600000,SM,0.0109,1.6796,1.6796,2.299769,17,,,,,,8,19,2008,10,1,10,1e25,,
387181.151,7834078.142,70.586250° N,150.042297° W,,T,1e25,-20.600000,SM,0.0222,1.7018,1.7018,2.665137,30,,,,,,8,19,2008,10,1,40,1e25,,
387173.551,7834107.495,70.586510° N,150.042541° W,,T,1e25,-20.600000,SM,0.0188,1.7206,1.7206,2.817124,24,,,,,,8,19,2008,10,2,4,1e25,,
387178.860,7834145.572,70.586853° N,150.042450° W,,T,1e25,-20.600000,SM,0.0238,1.7444,1.7444,2.765528,31,,,,,,8,19,2008,10,2,35,1e25,,
387178.903,7834146.422,70.586861° N,150.042450° W,,T,1e25,-20.600000,SM,0.0005,1.7450,1.7450,1.897242,1,,,,,,8,19,2008,10,2,36,1e25,,
387173.537,7834163.728,70.587013° N,150.042618° W,,T,1e25,-20.600000,SM,0.0112,1.7562,1.7562,2.693429,15,,,,,,8,19,2008,10,2,51,1e25,,
387172.139,7834169.761,70.587067° N,150.042664° W,,T,1e25,-20.600000,SM,0.0038,1.7600,1.7600,2.761828,5,,,,,,8,19,2008,10,2,56,1e25,,
387160.356,7834206.139,70.587387° N,150.043030° W,,T,1e25,-20.600000,SM,0.0237,1.7837,1.7837,2.842124,30,,,,,,8,19,2008,10,3,26,1e25,,
387156.826,7834214.834,70.587463° N,150.043137° W,,T,1e25,-20.600000,SM,0.0058,1.7895,1.7895,2.989401,7,,,,,,8,19,2008,10,3,33,1e25,,
387151.705,7834248.323,70.587761° N,150.043320° W,,T,1e25,-20.600000,SM,0.0210,1.8105,1.8105,2.698025,28,,,,,,8,19,2008,10,4,1,1e25,,
387149.887,7834279.942,70.588043° N,150.043411° W,,T,1e25,-20.600000,SM,0.0196,1.8301,1.8301,2.825043,25,,,,,,8,19,2008,10,4,26,1e25,,
387157.034,7834309.408,70.588310° N,150.043259° W,,T,1e25,-20.600000,SM,0.0188,1.8489,1.8489,2.600469,26,,,,,,8,19,2008,10,4,52,1e25,,
387168.703,7834338.648,70.588577° N,150.042984° W,,T,1e25,-20.600000,SM,0.0195,1.8684,1.8684,2.699931,26,,,,,,8,19,2008,10,5,18,1e25,,
387174.450,7834374.147,70.588898° N,150.042877° W,,T,1e25,-20.600000,SM,0.0223,1.8907,1.8907,2.765255,29,,,,,,8,19,2008,10,5,47,1e25,,
387176.517,7834392.785,70.589066° N,150.042847° W,,T,1e25,-20.600000,SM,0.0116,1.9023,1.9023,2.613467,16,,,,,,8,19,2008,10,6,3,1e25,,
387172.624,7834416.841,70.589279° N,150.042984° W,,T,1e25,-20.600000,SM,0.0151,1.9174,1.9174,2.362697,23,,,,,,8,19,2008,10,6,26,1e25,,
387161.944,7834441.229,70.589493° N,150.043304° W,,T,1e25,-20.600000,SM,0.0165,1.9339,1.9339,2.473361,24,,,,,,8,19,2008,10,6,50,1e25,,
387156.651,7834471.319,70.589760° N,150.043488° W,,T,1e25,-20.600000,SM,0.0189,1.9528,1.9528,2.523250,27,,,,,,8,19,2008,10,7,17,1e25,,
387136.020,7834489.400,70.589912° N,150.044067° W,,T,1e25,-20.600000,SM,0.0170,1.9698,1.9698,2.779393,22,,,,,,8,19,2008,10,7,39,1e25,,
387129.408,7834493.139,70.589943° N,150.044250° W,,T,1e25,-20.600000,SM,0.0047,1.9745,1.9745,2.821413,6,,,,,,8,19,2008,10,7,45,1e25,,
387119.476,7834509.823,70.590088° N,150.044540° W,,T,1e25,-20.600000,SM,0.0120,1.9865,1.9865,2.546318,17,,,,,,8,19,2008,10,8,2,1e25,,
387113.643,7834517.782,70.590156° N,150.044708° W,,T,1e25,-20.600000,SM,0.0061,1.9926,1.9926,2.749903,8,,,,,,8,19,2008,10,8,10,1e25,,
387109.000,7834549.544,70.590439° N,150.044876° W,,T,1e25,-20.600000,SM,0.0199,2.0125,2.0125,2.556324,28,,,,,,8,19,2008,10,8,38,1e25,,
387114.971,7834578.217,70.590698° N,150.044754° W,,T,1e25,-20.600000,SM,0.0181,2.0307,2.0307,2.721286,24,,,,,,8,19,2008,10,9,2,1e25,,
387130.247,7834611.534,70.591003° N,150.044388° W,,T,1e25,-20.600000,SM,0.0227,2.0534,2.0534,2.724190,30,,,,,,8,19,2008,10,9,32,1e25,,
387131.676,7834617.425,70.591057° N,150.044357° W,,T,1e25,-20.600000,SM,0.0038,2.0571,2.0571,2.703604,5,,,,,,8,19,2008,10,9,37,1e25,,
387123.259,7834641.699,70.591270° N,150.044617° W,,T,1e25,-20.600000,SM,0.0159,2.0730,2.0730,2.490748,23,,,,,,8,19,2008,10,10,0,1e25,,
387114.266,7834677.086,70.591583° N,150.044907° W,,T,1e25,-20.600000,SM,0.0226,2.0956,2.0956,2.626278,31,,,,,,8,19,2008,10,10,31,1e25,,
387113.455,7834706.100,70.591843° N,150.044968° W,,T,1e25,-20.600000,SM,0.0180,2.1136,2.1136,2.588956,25,,,,,,8,19,2008,10,10,56,1e25,,
387120.812,7834739.814,70.592148° N,150.044815° W,,T,1e25,-20.600000,SM,0.0214,2.1350,2.1350,2.653469,29,,,,,,8,19,2008,10,11,25,1e25,,
387121.026,7834744.063,70.592186° N,150.044815° W,,T,1e25,-20.600000,SM,0.0026,2.1376,2.1376,2.371553,4,,,,,,8,19,2008,10,11,29,1e25,,
387120.866,7834774.748,70.592461° N,150.044861° W,,T,1e25,-20.600000,SM,0.0190,2.1566,2.1566,2.631777,26,,,,,,8,19,2008,10,11,55,1e25,,
387119.703,7834808.037,70.592758° N,150.044937° W,,T,1e25,-20.600000,SM,0.0206,2.1773,2.1773,2.751159,27,,,,,,8,19,2008,10,12,22,1e25,,
387118.061,7834843.056,70.593071° N,150.045029° W,,T,1e25,-20.600000,SM,0.0217,2.1990,2.1990,2.895358,27,,,,,,8,19,2008,10,12,49,1e25,,
387110.199,7834878.386,70.593384° N,150.045288° W,,T,1e25,-20.600000,SM,0.0224,2.2214,2.2214,2.989178,27,,,,,,8,19,2008,10,13,16,1e25,,
387103.863,7834910.223,70.593666° N,150.045502° W,,T,1e25,-20.600000,SM,0.0201,2.2415,2.2415,2.412826,30,,,,,,8,19,2008,10,13,46,1e25,,
387114.219,7834947.194,70.594002° N,150.045273° W,,T,1e25,-20.600000,SM,0.0238,2.2653,2.2653,2.761802,31,,,,,,8,19,2008,10,14,17,1e25,,
387118.398,7834985.327,70.594345° N,150.045212° W,,T,1e25,-20.600000,SM,0.0238,2.2891,2.2891,2.949846,29,,,,,,8,19,2008,10,14,46,1e25,,
387107.584,7835018.250,70.594635° N,150.045547° W,,T,1e25,-20.600000,SM,0.0215,2.3105,2.3105,2.759583,28,,,,,,8,19,2008,10,15,14,1e25,,
387093.167,7835047.095,70.594887° N,150.045975° W,,T,1e25,-20.600000,SM,0.0200,2.3305,2.3305,2.875848,25,,,,,,8,19,2008,10,15,39,1e25,,
387084.881,7835073.927,70.595123° N,150.046234° W,,T,1e25,-20.600000,SM,0.0174,2.3479,2.3479,2.504785,25,,,,,,8,19,2008,10,16,4,1e25,,
387084.966,7835075.627,70.595139° N,150.046234° W,,T,1e25,-20.600000,SM,0.0011,2.3489,2.3489,3.794485,1,,,,,,8,19,2008,10,16,5,1e25,,
387085.616,7835077.298,70.595154° N,150.046219° W,,T,1e25,-20.600000,SM,0.0011,2.3500,2.3500,1.999215,2,,,,,,8,19,2008,10,16,7,1e25,,
387087.866,7835088.259,70.595253° N,150.046173° W,,T,1e25,-20.600000,SM,0.0069,2.3570,2.3570,2.772493,9,,,,,,8,19,2008,10,16,16,1e25,,
387089.167,7835091.602,70.595283° N,150.046143° W,,T,1e25,-20.600000,SM,0.0022,2.3592,2.3592,2.665618,3,,,,,,8,19,2008,10,16,19,1e25,,
