X,Y,LATITUDE,LONGITUDE,LABEL,ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_2,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9
838667.506,7852041.404,"70° 32' 37.23"" N","149° 51' 35.01"" W",,7,SM,0.0158,1.8132,1.8132,5.686286,10,24,2008,5,39,18,1.098633,1.00E+25,1.00E+25
838681.635,7852023.967,"70° 32' 36.61"" N","149° 51' 33.91"" W",,7,SM,0.0139,1.8271,1.8271,4.997395,10,24,2008,5,39,28,-0.343384,1.00E+25,1.00E+25
838699.751,7852007.136,"70° 32' 35.99"" N","149° 51' 32.43"" W",,7,SM,0.0153,1.8424,1.8424,5.505993,10,24,2008,5,39,38,-3.227295,1.00E+25,1.00E+25
838717.79,7851991.235,"70° 32' 35.39"" N","149° 51' 30.93"" W",,7,SM,0.0149,1.8573,1.8573,5.354115,10,24,2008,5,39,48,-7.553101,1.00E+25,1.00E+25
838736.763,7851976.229,"70° 32' 34.82"" N","149° 51' 29.34"" W",,7,SM,0.015,1.8722,1.8722,5.385402,10,24,2008,5,39,58,-6.111206,1.00E+25,1.00E+25
838756.507,7851961.904,"70° 32' 34.27"" N","149° 51' 27.66"" W",,7,SM,0.0151,1.8873,1.8873,5.431046,10,24,2008,5,40,8,-3.707886,1.00E+25,1.00E+25
838776.715,7851947.839,"70° 32' 33.72"" N","149° 51' 25.93"" W",,7,SM,0.0152,1.9025,1.9025,5.481649,10,24,2008,5,40,18,-2.265991,1.00E+25,1.00E+25
838797.784,7851931.833,"70° 32' 33.11"" N","149° 51' 24.15"" W",,7,SM,0.0164,1.9189,1.9189,5.890784,10,24,2008,5,40,28,-7.07251,1.00E+25,1.00E+25
838817.664,7851916.212,"70° 32' 32.52"" N","149° 51' 22.47"" W",,7,SM,0.0156,1.9345,1.9345,5.629222,10,24,2008,5,40,38,-8.995239,1.00E+25,1.00E+25
838836.826,7851901.611,"70° 32' 31.96"" N","149° 51' 20.85"" W",,7,SM,0.0149,1.9494,1.9494,5.363421,10,24,2008,5,40,48,-8.514648,1.00E+25,1.00E+25
838853.55,7851885.698,"70° 32' 31.37"" N","149° 51' 19.48"" W",,7,SM,0.0143,1.9637,1.9637,5.139942,10,24,2008,5,40,58,-4.188599,1.00E+25,1.00E+25
838870.763,7851867.413,"70° 32' 30.71"" N","149° 51' 18.10"" W",,7,SM,0.0155,1.9793,1.9793,5.59136,10,24,2008,5,41,8,-3.227295,1.00E+25,1.00E+25
838886.719,7851849.126,"70° 32' 30.05"" N","149° 51' 16.84"" W",,7,SM,0.015,1.9943,1.9943,5.404204,10,24,2008,5,41,18,-1.785278,1.00E+25,1.00E+25
838900.002,7851834.387,"70° 32' 29.51"" N","149° 51' 15.79"" W",,7,SM,0.0123,2.0065,2.0065,5.522765,8,24,2008,5,41,26,-2.265991,1.00E+25,1.00E+25
838918.911,7851810.712,"70° 32' 28.67"" N","149° 51' 14.32"" W",,7,SM,0.0187,2.0253,2.0253,5.622504,12,24,2008,5,41,38,-1.785278,1.00E+25,1.00E+25
838934.654,7851790.51,"70° 32' 27.95"" N","149° 51' 13.11"" W",,7,SM,0.0158,2.0411,2.0411,5.703513,10,24,2008,5,41,48,-3.227295,1.00E+25,1.00E+25
838947.472,7851770.993,"70° 32' 27.26"" N","149° 51' 12.17"" W",,7,SM,0.0144,2.0556,2.0556,5.199628,10,24,2008,5,41,58,-1.304688,1.00E+25,1.00E+25
838963.333,7851754.574,"70° 32' 26.66"" N","149° 51' 10.89"" W",,7,SM,0.0141,2.0697,2.0697,5.083225,10,24,2008,5,42,8,0.618042,1.00E+25,1.00E+25
838982.234,7851742.947,"70° 32' 26.20"" N","149° 51' 09.25"" W",,7,SM,0.0137,2.0834,2.0834,4.940102,10,24,2008,5,42,18,2.540649,1.00E+25,1.00E+25
839002.01,7851730.511,"70° 32' 25.71"" N","149° 51' 07.54"" W",,7,SM,0.0144,2.0979,2.0979,5.200792,10,24,2008,5,42,28,2.060059,1.00E+25,1.00E+25
839021.726,7851715.996,"70° 32' 25.15"" N","149° 51' 05.87"" W",,7,SM,0.0151,2.113,2.113,5.450809,10,24,2008,5,42,38,-1.304688,1.00E+25,1.00E+25
839042.692,7851703.176,"70° 32' 24.64"" N","149° 51' 04.05"" W",,7,SM,0.0152,2.1282,2.1282,5.470694,10,24,2008,5,42,48,3.02124,1.00E+25,1.00E+25
839062.275,7851689.959,"70° 32' 24.12"" N","149° 51' 02.37"" W",,7,SM,0.0146,2.1428,2.1428,5.259749,10,24,2008,5,42,58,6.866455,1.00E+25,1.00E+25
839081.487,7851676.686,"70° 32' 23.61"" N","149° 51' 00.73"" W",,7,SM,0.0144,2.1572,2.1572,5.199148,10,24,2008,5,43,8,8.308594,1.00E+25,1.00E+25
839102.292,7851665.348,"70° 32' 23.15"" N","149° 50' 58.90"" W",,7,SM,0.0147,2.1719,2.1719,5.274249,10,24,2008,5,43,18,6.866455,1.00E+25,1.00E+25
839123.545,7851657.657,"70° 32' 22.80"" N","149° 50' 56.98"" W",,7,SM,0.014,2.1859,2.1859,5.031315,10,24,2008,5,43,28,7.827881,1.00E+25,1.00E+25
839147.214,7851651.838,"70° 32' 22.50"" N","149° 50' 54.81"" W",,7,SM,0.0151,2.2009,2.2009,5.42509,10,24,2008,5,43,38,5.905273,1.00E+25,1.00E+25
839171.112,7851646.996,"70° 32' 22.23"" N","149° 50' 52.59"" W",,7,SM,0.0151,2.216,2.216,5.427085,10,24,2008,5,43,48,1.579346,1.00E+25,1.00E+25
839194.32,7851640.919,"70° 32' 21.92"" N","149° 50' 50.46"" W",,7,SM,0.0148,2.2308,2.2308,5.339465,10,24,2008,5,43,58,-0.343384,1.00E+25,1.00E+25
839217.766,7851636.574,"70° 32' 21.67"" N","149° 50' 48.28"" W",,7,SM,0.0147,2.2456,2.2456,5.307288,10,24,2008,5,44,8,-0.824097,1.00E+25,1.00E+25
839241.287,7851637.512,"70° 32' 21.59"" N","149° 50' 46.02"" W",,7,SM,0.0146,2.2601,2.2601,5.239169,10,24,2008,5,44,18,-1.304688,1.00E+25,1.00E+25
839265.15,7851640.762,"70° 32' 21.57"" N","149° 50' 43.69"" W",,7,SM,0.0149,2.275,2.275,5.359494,10,24,2008,5,44,28,-2.265991,1.00E+25,1.00E+25
839289.262,7851644.425,"70° 32' 21.57"" N","149° 50' 41.34"" W",,7,SM,0.0151,2.2901,2.2901,5.42791,10,24,2008,5,44,38,0.618042,1.00E+25,1.00E+25
839313.738,7851645.697,"70° 32' 21.50"" N","149° 50' 38.98"" W",,7,SM,0.0152,2.3053,2.3053,5.454602,10,24,2008,5,44,48,-0.824097,1.00E+25,1.00E+25
839335.672,7851646.771,"70° 32' 21.42"" N","149° 50' 36.87"" W",,7,SM,0.0136,2.3188,2.3188,4.887033,10,24,2008,5,44,58,-0.824097,1.00E+25,1.00E+25
839357.93,7851653.543,"70° 32' 21.53"" N","149° 50' 34.64"" W",,7,SM,0.0144,2.3332,2.3332,5.178114,10,24,2008,5,45,8,3.02124,1.00E+25,1.00E+25
839379.652,7851661.363,"70° 32' 21.68"" N","149° 50' 32.45"" W",,7,SM,0.0143,2.3475,2.3475,5.138431,10,24,2008,5,45,18,3.982666,1.00E+25,1.00E+25
839401.711,7851669.046,"70° 32' 21.81"" N","149° 50' 30.23"" W",,7,SM,0.0144,2.3619,2.3619,5.198426,10,24,2008,5,45,28,5.905273,1.00E+25,1.00E+25
839425.198,7851676.005,"70° 32' 21.92"" N","149° 50' 27.88"" W",,7,SM,0.0151,2.3771,2.3771,5.451577,10,24,2008,5,45,38,4.943848,1.00E+25,1.00E+25
839449.714,7851682.368,"70° 32' 22.01"" N","149° 50' 25.45"" W",,7,SM,0.0157,2.3927,2.3927,5.637385,10,24,2008,5,45,48,6.385864,1.00E+25,1.00E+25
839474.154,7851687.59,"70° 32' 22.05"" N","149° 50' 23.04"" W",,7,SM,0.0155,2.4082,2.4082,5.562075,10,24,2008,5,45,58,5.424561,1.00E+25,1.00E+25
839497.993,7851693.474,"70° 32' 22.13"" N","149° 50' 20.67"" W",,7,SM,0.0152,2.4234,2.4234,5.464375,10,24,2008,5,46,8,3.02124,1.00E+25,1.00E+25
839522.55,7851700.408,"70° 32' 22.23"" N","149° 50' 18.22"" W",,7,SM,0.0158,2.4391,2.4391,5.678935,10,24,2008,5,46,18,2.060059,1.00E+25,1.00E+25
839547.29,7851707.372,"70° 32' 22.33"" N","149° 50' 15.76"" W",,7,SM,0.0159,2.455,2.455,5.720043,10,24,2008,5,46,28,3.982666,1.00E+25,1.00E+25
839571.937,7851714.132,"70° 32' 22.43"" N","149° 50' 13.30"" W",,7,SM,0.0158,2.4708,2.4708,5.687641,10,24,2008,5,46,38,3.982666,1.00E+25,1.00E+25
839596.205,7851718.012,"70° 32' 22.43"" N","149° 50' 10.93"" W",,7,SM,0.0152,2.486,2.486,5.469438,10,24,2008,5,46,48,4.463257,1.00E+25,1.00E+25
839621.435,7851733.711,"70° 32' 22.81"" N","149° 50' 08.29"" W",,7,SM,0.0184,2.5044,2.5044,6.614423,10,24,2008,5,46,58,38.109375,1.00E+25,1.00E+25
839645.836,7851736.293,"70° 32' 22.77"" N","149° 50' 05.92"" W",,7,SM,0.0152,2.5196,2.5196,5.461109,10,24,2008,5,47,8,38.109375,1.00E+25,1.00E+25
839670.3,7851738.885,"70° 32' 22.74"" N","149° 50' 03.54"" W",,7,SM,0.0152,2.5348,2.5348,5.474909,10,24,2008,5,47,18,38.109375,1.00E+25,1.00E+25
839691.699,7851730.279,"70° 32' 22.36"" N","149° 50' 01.62"" W",,7,SM,0.0143,2.549,2.549,5.133625,10,24,2008,5,47,28,-8.995239,1.00E+25,1.00E+25
839717.23,7851734.917,"70° 32' 22.38"" N","149° 49' 59.11"" W",,7,SM,0.016,2.5651,2.5651,5.775515,10,24,2008,5,47,38,-9.956543,1.00E+25,1.00E+25
839742.406,7851740.253,"70° 32' 22.43"" N","149° 49' 56.63"" W",,7,SM,0.0159,2.581,2.581,5.727496,10,24,2008,5,47,48,-8.995239,1.00E+25,1.00E+25
839767.665,7851749.181,"70° 32' 22.59"" N","149° 49' 54.09"" W",,7,SM,0.0166,2.5975,2.5975,5.962003,10,24,2008,5,47,58,-6.591919,1.00E+25,1.00E+25
839791.42,7851760.139,"70° 32' 22.83"" N","149° 49' 51.66"" W",,7,SM,0.0162,2.6137,2.6137,5.822535,10,24,2008,5,48,8,-4.188599,1.00E+25,1.00E+25
839815.081,7851768.823,"70° 32' 22.99"" N","149° 49' 49.27"" W",,7,SM,0.0156,2.6293,2.6293,5.609671,10,24,2008,5,48,18,-2.746704,1.00E+25,1.00E+25
839841.465,7851777.358,"70° 32' 23.13"" N","149° 49' 46.62"" W",,7,SM,0.0171,2.6464,2.6464,6.171466,10,24,2008,5,48,28,-3.707886,1.00E+25,1.00E+25
839866.164,7851785.825,"70° 32' 23.28"" N","149° 49' 44.14"" W",,7,SM,0.0161,2.6626,2.6626,5.810992,10,24,2008,5,48,38,-0.343384,1.00E+25,1.00E+25
839890.277,7851796.085,"70° 32' 23.49"" N","149° 49' 41.68"" W",,7,SM,0.0162,2.6788,2.6788,5.832126,10,24,2008,5,48,48,1.579346,1.00E+25,1.00E+25
839913.408,7851806.196,"70° 32' 23.70"" N","149° 49' 39.32"" W",,7,SM,0.0156,2.6944,2.6944,5.61835,10,24,2008,5,48,58,7.347168,1.00E+25,1.00E+25
839934.804,7851816.985,"70° 32' 23.94"" N","149° 49' 37.12"" W",,7,SM,0.0148,2.7092,2.7092,5.333013,10,24,2008,5,49,8,3.501953,1.00E+25,1.00E+25
839956.661,7851828.032,"70° 32' 24.19"" N","149° 49' 34.87"" W",,7,SM,0.0151,2.7243,2.7243,5.450901,10,24,2008,5,49,18,1.579346,1.00E+25,1.00E+25
839980.057,7851839.691,"70° 32' 24.45"" N","149° 49' 32.47"" W",,7,SM,0.0162,2.7405,2.7405,5.818013,10,24,2008,5,49,28,0.618042,1.00E+25,1.00E+25
840002.432,7851852.701,"70° 32' 24.75"" N","149° 49' 30.14"" W",,7,SM,0.016,2.7565,2.7565,5.760642,10,24,2008,5,49,38,1.579346,1.00E+25,1.00E+25
840023.535,7851864.576,"70° 32' 25.03"" N","149° 49' 27.95"" W",,7,SM,0.015,2.7715,2.7715,5.389604,10,24,2008,5,49,48,1.098633,1.00E+25,1.00E+25
840043.171,7851876.605,"70° 32' 25.32"" N","149° 49' 25.90"" W",,7,SM,0.0142,2.7857,2.7857,5.125343,10,24,2008,5,49,58,3.02124,1.00E+25,1.00E+25
840093.32,7851947.507,"70° 32' 27.33"" N","149° 49' 20.07"" W",,7,SM,0.0537,2.8394,2.8394,19.335282,10,24,2008,5,50,8,3.02124,1.00E+25,1.00E+25
840088.958,7851898.265,"70° 32' 25.79"" N","149° 49' 21.20"" W",,7,SM,0.0306,2.87,2.87,11.009544,10,24,2008,5,50,18,2.060059,1.00E+25,1.00E+25
840114.382,7851906.092,"70° 32' 25.91"" N","149° 49' 18.66"" W",,7,SM,0.0164,2.8865,2.8865,5.920083,10,24,2008,5,50,28,3.982666,1.00E+25,1.00E+25
840136.497,7851915.862,"70° 32' 26.12"" N","149° 49' 16.40"" W",,7,SM,0.0149,2.9014,2.9014,5.380693,10,24,2008,5,50,38,4.463257,1.00E+25,1.00E+25
840158.5,7851928.817,"70° 32' 26.42"" N","149° 49' 14.11"" W",,7,SM,0.0158,2.9172,2.9172,5.683529,10,24,2008,5,50,48,1.579346,1.00E+25,1.00E+25
840178.659,7851941.115,"70° 32' 26.72"" N","149° 49' 12.01"" W",,7,SM,0.0146,2.9318,2.9318,5.255909,10,24,2008,5,50,58,-0.824097,1.00E+25,1.00E+25
840198.999,7851953.064,"70° 32' 27.00"" N","149° 49' 09.89"" W",,7,SM,0.0146,2.9464,2.9464,5.250045,10,24,2008,5,51,8,-0.824097,1.00E+25,1.00E+25
840220.985,7851966.959,"70° 32' 27.33"" N","149° 49' 07.58"" W",,7,SM,0.0161,2.9625,2.9625,5.789081,10,24,2008,5,51,18,-2.265991,1.00E+25,1.00E+25
840243.73,7851980.404,"70° 32' 27.65"" N","149° 49' 05.21"" W",,7,SM,0.0163,2.9788,2.9788,5.880949,10,24,2008,5,51,28,-3.707886,1.00E+25,1.00E+25
840265.672,7851993.351,"70° 32' 27.96"" N","149° 49' 02.93"" W",,7,SM,0.0158,2.9945,2.9945,5.670609,10,24,2008,5,51,38,-0.824097,1.00E+25,1.00E+25
840287.748,7852005,"70° 32' 28.22"" N","149° 49' 00.65"" W",,7,SM,0.0154,3.01,3.01,5.55586,10,24,2008,5,51,48,-2.265991,1.00E+25,1.00E+25
840310.551,7852016.008,"70° 32' 28.46"" N","149° 48' 58.31"" W",,7,SM,0.0157,3.0256,3.0256,5.635468,10,24,2008,5,51,58,-1.785278,1.00E+25,1.00E+25
840333.862,7852026.151,"70° 32' 28.67"" N","149° 48' 55.93"" W",,7,SM,0.0157,3.0413,3.0413,5.658028,10,24,2008,5,52,8,-2.746704,1.00E+25,1.00E+25
840358.261,7852035.332,"70° 32' 28.85"" N","149° 48' 53.47"" W",,7,SM,0.0161,3.0575,3.0575,5.801882,10,24,2008,5,52,18,-4.669312,1.00E+25,1.00E+25
840381.877,7852043.074,"70° 32' 28.98"" N","149° 48' 51.10"" W",,7,SM,0.0154,3.0728,3.0728,5.530701,10,24,2008,5,52,28,-7.07251,1.00E+25,1.00E+25
840405.225,7852049.271,"70° 32' 29.06"" N","149° 48' 48.77"" W",,7,SM,0.0149,3.0878,3.0878,5.375916,10,24,2008,5,52,38,-8.514648,1.00E+25,1.00E+25
840429.012,7852056.288,"70° 32' 29.17"" N","149° 48' 46.40"" W",,7,SM,0.0153,3.1031,3.1031,5.519453,10,24,2008,5,52,48,-8.033936,1.00E+25,1.00E+25
840452.552,7852063.267,"70° 32' 29.28"" N","149° 48' 44.05"" W",,7,SM,0.0152,3.1183,3.1183,5.464718,10,24,2008,5,52,58,-9.47583,1.00E+25,1.00E+25
840476.841,7852069.042,"70° 32' 29.34"" N","149° 48' 41.64"" W",,7,SM,0.0154,3.1337,3.1337,5.556558,10,24,2008,5,53,8,-9.47583,1.00E+25,1.00E+25
840499.44,7852076.443,"70° 32' 29.47"" N","149° 48' 39.37"" W",,7,SM,0.0147,3.1484,3.1484,5.292273,10,24,2008,5,53,18,-10.437256,1.00E+25,1.00E+25
840519.494,7852087.786,"70° 32' 29.73"" N","149° 48' 37.29"" W",,7,SM,0.0142,3.1626,3.1626,5.127475,10,24,2008,5,53,28,-11.87915,1.00E+25,1.00E+25
840540.588,7852101.737,"70° 32' 30.08"" N","149° 48' 35.07"" W",,7,SM,0.0156,3.1783,3.1783,5.629599,10,24,2008,5,53,38,-9.956543,1.00E+25,1.00E+25
840560.354,7852114.544,"70° 32' 30.39"" N","149° 48' 32.99"" W",,7,SM,0.0146,3.1928,3.1928,5.241977,10,24,2008,5,53,48,-10.917847,1.00E+25,1.00E+25
840582.322,7852127.309,"70° 32' 30.69"" N","149° 48' 30.71"" W",,7,SM,0.0157,3.2086,3.2086,5.6551,10,24,2008,5,53,58,-9.956543,1.00E+25,1.00E+25
840604.777,7852139.773,"70° 32' 30.98"" N","149° 48' 28.38"" W",,7,SM,0.0159,3.2244,3.2244,5.715738,10,24,2008,5,54,8,-8.995239,1.00E+25,1.00E+25
840626.825,7852149.54,"70° 32' 31.18"" N","149° 48' 26.13"" W",,7,SM,0.0149,3.2393,3.2393,5.367019,10,24,2008,5,54,18,-10.917847,1.00E+25,1.00E+25
840648.209,7852157.887,"70° 32' 31.34"" N","149° 48' 23.96"" W",,7,SM,0.0142,3.2535,3.2535,5.109391,10,24,2008,5,54,28,-11.398438,1.00E+25,1.00E+25
840667.818,7852165.963,"70° 32' 31.50"" N","149° 48' 21.97"" W",,7,SM,0.0131,3.2666,3.2666,4.719445,10,24,2008,5,54,38,-11.87915,1.00E+25,1.00E+25
840686.036,7852173.263,"70° 32' 31.65"" N","149° 48' 20.12"" W",,7,SM,0.0121,3.2788,3.2788,4.36817,10,24,2008,5,54,48,-10.917847,1.00E+25,1.00E+25
840702.985,7852179.427,"70° 32' 31.76"" N","149° 48' 18.41"" W",,7,SM,0.0111,3.2899,3.2899,4.013768,10,24,2008,5,54,58,-8.995239,1.00E+25,1.00E+25
840719.712,7852184.992,"70° 32' 31.86"" N","149° 48' 16.73"" W",,7,SM,0.0109,3.3008,3.3008,3.923149,10,24,2008,5,55,8,-5.149902,1.00E+25,1.00E+25
840736.47,7852190.752,"70° 32' 31.96"" N","149° 48' 15.05"" W",,7,SM,0.011,3.3118,3.3118,3.943952,10,24,2008,5,55,18,-3.707886,1.00E+25,1.00E+25
840751.918,7852196.876,"70° 32' 32.08"" N","149° 48' 13.48"" W",,7,SM,0.0103,3.3221,3.3221,3.698414,10,24,2008,5,55,28,-2.746704,1.00E+25,1.00E+25
840766,7852203.733,"70° 32' 32.23"" N","149° 48' 12.04"" W",,7,SM,0.0097,3.3317,3.3317,3.485722,10,24,2008,5,55,38,-3.707886,1.00E+25,1.00E+25
840779.795,7852212.053,"70° 32' 32.43"" N","149° 48' 10.60"" W",,7,SM,0.01,3.3417,3.3417,3.585514,10,24,2008,5,55,48,-3.227295,1.00E+25,1.00E+25
840793.174,7852221.439,"70° 32' 32.66"" N","149° 48' 09.18"" W",,7,SM,0.0101,3.3518,3.3518,3.63802,10,24,2008,5,55,58,-3.227295,1.00E+25,1.00E+25
840804.508,7852231.078,"70° 32' 32.91"" N","149° 48' 07.96"" W",,7,SM,0.0092,3.361,3.361,3.311753,10,24,2008,5,56,8,-3.707886,1.00E+25,1.00E+25
840815.198,7852240.806,"70° 32' 33.17"" N","149° 48' 06.79"" W",,7,SM,0.0089,3.3699,3.3699,3.217881,10,24,2008,5,56,18,-4.188599,1.00E+25,1.00E+25
840826.504,7852250.629,"70° 32' 33.43"" N","149° 48' 05.57"" W",,7,SM,0.0093,3.3792,3.3792,3.333718,10,24,2008,5,56,28,-4.188599,1.00E+25,1.00E+25
840838.994,7852259.691,"70° 32' 33.66"" N","149° 48' 04.24"" W",,7,SM,0.0095,3.3887,3.3887,3.434437,10,24,2008,5,56,38,-4.188599,1.00E+25,1.00E+25
840852.167,7852269.611,"70° 32' 33.91"" N","149° 48' 02.84"" W",,7,SM,0.0102,3.3989,3.3989,3.670585,10,24,2008,5,56,48,-5.149902,1.00E+25,1.00E+25
840864.351,7852279.004,"70° 32' 34.15"" N","149° 48' 01.54"" W",,7,SM,0.0095,3.4084,3.4084,3.424798,10,24,2008,5,56,58,-7.07251,1.00E+25,1.00E+25
840876.411,7852288,"70° 32' 34.38"" N","149° 48' 00.25"" W",,7,SM,0.0093,3.4178,3.4178,3.348809,10,24,2008,5,57,8,-8.033936,1.00E+25,1.00E+25
840888.98,7852296.133,"70° 32' 34.58"" N","149° 47' 58.93"" W",,7,SM,0.0093,3.427,3.427,3.331804,10,24,2008,5,57,18,-7.553101,1.00E+25,1.00E+25
840901.423,7852304.247,"70° 32' 34.77"" N","149° 47' 57.62"" W",,7,SM,0.0092,3.4362,3.4362,3.306634,10,24,2008,5,57,28,-7.553101,1.00E+25,1.00E+25
840914.112,7852312.399,"70° 32' 34.97"" N","149° 47' 56.29"" W",,7,SM,0.0093,3.4455,3.4455,3.356991,10,24,2008,5,57,38,-7.07251,1.00E+25,1.00E+25
840926.795,7852320.174,"70° 32' 35.16"" N","149° 47' 54.97"" W",,7,SM,0.0092,3.4547,3.4547,3.311327,10,24,2008,5,57,48,-5.149902,1.00E+25,1.00E+25
840939.3,7852328.298,"70° 32' 35.36"" N","149° 47' 53.65"" W",,7,SM,0.0092,3.4639,3.4639,3.319188,10,24,2008,5,57,58,-2.746704,1.00E+25,1.00E+25
840951.085,7852337.442,"70° 32' 35.59"" N","149° 47' 52.39"" W",,7,SM,0.0092,3.4732,3.4732,3.320115,10,24,2008,5,58,8,-1.304688,1.00E+25,1.00E+25
840964.248,7852346.607,"70° 32' 35.82"" N","149° 47' 51.00"" W",,7,SM,0.0099,3.4831,3.4831,3.570011,10,24,2008,5,58,18,-1.304688,1.00E+25,1.00E+25
840978.678,7852354.46,"70° 32' 36.00"" N","149° 47' 49.51"" W",,7,SM,0.0102,3.4932,3.4932,3.656393,10,24,2008,5,58,28,0.137451,1.00E+25,1.00E+25
840992.717,7852362.819,"70° 32' 36.20"" N","149° 47' 48.04"" W",,7,SM,0.0101,3.5033,3.5033,3.636473,10,24,2008,5,58,38,0.618042,1.00E+25,1.00E+25
841006.033,7852372.197,"70° 32' 36.43"" N","149° 47' 46.63"" W",,7,SM,0.0101,3.5134,3.5134,3.625504,10,24,2008,5,58,48,-1.304688,1.00E+25,1.00E+25
841019.174,7852381.926,"70° 32' 36.68"" N","149° 47' 45.23"" W",,7,SM,0.0101,3.5235,3.5235,3.638779,10,24,2008,5,58,58,-3.227295,1.00E+25,1.00E+25
841031.809,7852390.822,"70° 32' 36.90"" N","149° 47' 43.90"" W",,7,SM,0.0096,3.5331,3.5331,3.440197,10,24,2008,5,59,8,-3.227295,1.00E+25,1.00E+25
841044.298,7852399.887,"70° 32' 37.13"" N","149° 47' 42.57"" W",,7,SM,0.0095,3.5426,3.5426,3.434308,10,24,2008,5,59,18,-3.227295,1.00E+25,1.00E+25
841057.217,7852409.392,"70° 32' 37.37"" N","149° 47' 41.20"" W",,7,SM,0.0099,3.5525,3.5525,3.570566,10,24,2008,5,59,28,-3.707886,1.00E+25,1.00E+25
841071.04,7852419.978,"70° 32' 37.64"" N","149° 47' 39.72"" W",,7,SM,0.0108,3.5633,3.5633,3.875431,10,24,2008,5,59,38,-4.188599,1.00E+25,1.00E+25
841086.481,7852430.246,"70° 32' 37.89"" N","149° 47' 38.09"" W",,7,SM,0.0115,3.5748,3.5748,4.127319,10,24,2008,5,59,48,-5.149902,1.00E+25,1.00E+25
841097.257,7852441.873,"70° 32' 38.21"" N","149° 47' 36.89"" W",,7,SM,0.0098,3.5846,3.5846,3.529076,10,24,2008,5,59,58,-6.591919,1.00E+25,1.00E+25
841108.908,7852454.763,"70° 32' 38.56"" N","149° 47' 35.59"" W",,7,SM,0.0107,3.5953,3.5953,3.867927,10,24,2008,6,0,8,-2.746704,1.00E+25,1.00E+25
841118.807,7852467.198,"70° 32' 38.91"" N","149° 47' 34.46"" W",,7,SM,0.0098,3.6051,3.6051,3.538405,10,24,2008,6,0,18,-1.304688,1.00E+25,1.00E+25
841129.432,7852481.061,"70° 32' 39.30"" N","149° 47' 33.24"" W",,7,SM,0.0108,3.6159,3.6159,3.888214,10,24,2008,6,0,28,5.424561,1.00E+25,1.00E+25
841140.38,7852496.481,"70° 32' 39.74"" N","149° 47' 31.97"" W",,7,SM,0.0117,3.6276,3.6276,4.210413,10,24,2008,6,0,38,8.308594,1.00E+25,1.00E+25
841150.25,7852509.098,"70° 32' 40.09"" N","149° 47' 30.84"" W",,7,SM,0.0099,3.6375,3.6375,3.566675,10,24,2008,6,0,48,3.982666,1.00E+25,1.00E+25
841160.635,7852521.23,"70° 32' 40.43"" N","149° 47' 29.67"" W",,7,SM,0.0099,3.6474,3.6474,3.555186,10,24,2008,6,0,58,-3.707886,1.00E+25,1.00E+25
841172.56,7852533.975,"70° 32' 40.77"" N","149° 47' 28.35"" W",,7,SM,0.0108,3.6582,3.6582,3.885005,10,24,2008,6,1,8,-9.47583,1.00E+25,1.00E+25
841186.144,7852547.35,"70° 32' 41.13"" N","149° 47' 26.85"" W",,7,SM,0.0118,3.67,3.67,4.243559,10,24,2008,6,1,18,-11.398438,1.00E+25,1.00E+25
841200.435,7852561.021,"70° 32' 41.50"" N","149° 47' 25.29"" W",,7,SM,0.0122,3.6822,3.6822,4.402548,10,24,2008,6,1,28,-9.956543,1.00E+25,1.00E+25
841217.402,7852575.666,"70° 32' 41.88"" N","149° 47' 23.45"" W",,7,SM,0.0139,3.6961,3.6961,4.989112,10,24,2008,6,1,38,-6.591919,1.00E+25,1.00E+25
841234.721,7852589.236,"70° 32' 42.23"" N","149° 47' 21.60"" W",,7,SM,0.0136,3.7097,3.7097,4.897427,10,24,2008,6,1,48,-3.227295,1.00E+25,1.00E+25
841271.811,7852605.264,"70° 32' 42.56"" N","149° 47' 17.82"" W",,7,SM,0.025,3.7347,3.7347,8.992603,10,24,2008,6,1,58,26.092896,1.00E+25,1.00E+25
841288.195,7852617.56,"70° 32' 42.87"" N","149° 47' 16.07"" W",,7,SM,0.0127,3.7473,3.7473,4.559738,10,24,2008,6,2,8,26.092896,1.00E+25,1.00E+25
841304.516,7852629.848,"70° 32' 43.19"" N","149° 47' 14.33"" W",,7,SM,0.0126,3.76,3.76,4.54756,10,24,2008,6,2,18,26.092896,1.00E+25,1.00E+25
841297.048,7852627.388,"70° 32' 43.14"" N","149° 47' 15.08"" W",,7,SM,0.0049,3.7648,3.7648,1.750149,10,24,2008,6,2,28,-9.956543,1.00E+25,1.00E+25
841315.819,7852635.155,"70° 32' 43.30"" N","149° 47' 13.17"" W",,7,SM,0.0126,3.7774,3.7774,4.521108,10,24,2008,6,2,38,-2.265991,1.00E+25,1.00E+25
841329.454,7852643.266,"70° 32' 43.49"" N","149° 47' 11.75"" W",,7,SM,0.0098,3.7872,3.7872,3.531013,10,24,2008,6,2,48,-3.227295,1.00E+25,1.00E+25
841344.917,7852653.351,"70° 32' 43.74"" N","149° 47' 10.13"" W",,7,SM,0.0114,3.7986,3.7986,4.109729,10,24,2008,6,2,58,-1.785278,1.00E+25,1.00E+25
