X,Y,LATITUDE,LONGITUDE,"Type",ATTR_1,ATTR_10,ATTR_11,ATTR_12,ATTR_13,ATTR_14,ATTR_15,ATTR_16,ATTR_17,ATTR_18,ATTR_19,ATTR_20,ATTR_21,ATTR_3,ATTR_4,ATTR_5,ATTR_6,ATTR_7,ATTR_8,ATTR_9,Datum:,ZoneOffset:
387132.427,7834972.249,70.594234° N,150.044816° W,,T,1e25,1e25,SM,0.0002,0.0002,11.4934,0.283192,3,,,,,8,19,2008,13,46,22,-53.166667,,
384877.445,7834338.164,70.587534° N,150.104664° W,,N,1e25,1e25,SM,1.4500,0.0000,12.9435,1.547144,3374,,,,,8,19,2008,14,42,36,-53.166667,,
384875.616,7834336.001,70.587514° N,150.104710° W,,T,1e25,1e25,SM,0.0018,0.0018,12.9452,0.789356,8,,,,,8,19,2008,14,42,44,-53.166667,,
384887.542,7834336.842,70.587527° N,150.104390° W,,T,1e25,1e25,SM,0.0074,0.0092,12.9526,1.567030,17,,,,,8,19,2008,14,43,1,-50.011983,,
384896.749,7834335.875,70.587522° N,150.104141° W,,T,1e25,1e25,SM,0.0057,0.0149,12.9583,2.063086,10,,,,,8,19,2008,14,43,11,-45.281358,,
384912.567,7834330.694,70.587483° N,150.103708° W,,T,1e25,1e25,SM,0.0103,0.0252,12.9686,2.649381,14,,,,,8,19,2008,14,43,25,-43.704216,,
384915.385,7834328.500,70.587465° N,150.103629° W,,T,1e25,1e25,SM,0.0022,0.0274,12.9709,2.653424,3,,,,,8,19,2008,14,43,28,-40.550733,,
384938.301,7834321.833,70.587416° N,150.103003° W,,T,1e25,1e25,SM,0.0148,0.0422,12.9856,2.532548,21,,,,,8,19,2008,14,43,49,-43.704216,,
384949.862,7834319.622,70.587401° N,150.102689° W,,T,1e25,1e25,SM,0.0073,0.0495,12.9929,3.278480,8,,,,,8,19,2008,14,43,57,-40.550733,,
384973.210,7834321.396,70.587428° N,150.102063° W,,T,1e25,1e25,SM,0.0145,0.0640,13.0074,2.898700,18,,,,,8,19,2008,14,44,15,-32.665823,,
384991.591,7834328.892,70.587503° N,150.101578° W,,T,1e25,1e25,SM,0.0123,0.0762,13.0197,2.764915,16,,,,,8,19,2008,14,44,31,-37.396448,,
385012.868,7834332.691,70.587547° N,150.101011° W,,T,1e25,1e25,SM,0.0134,0.0896,13.0331,2.833232,17,,,,,8,19,2008,14,44,48,-50.011983,,
385023.954,7834335.682,70.587579° N,150.100717° W,,T,1e25,1e25,SM,0.0071,0.0967,13.0402,3.198337,8,,,,,8,19,2008,14,44,56,-42.127474,,
385044.421,7834347.696,70.587696° N,150.100182° W,,T,1e25,1e25,SM,0.0147,0.1114,13.0549,3.111496,17,,,,,8,19,2008,14,45,13,-45.281358,,
385049.570,7834349.689,70.587716° N,150.100046° W,,T,1e25,1e25,SM,0.0034,0.1148,13.0583,3.076281,4,,,,,8,19,2008,14,45,17,-46.858500,,
385075.784,7834353.639,70.587763° N,150.099346° W,,T,1e25,1e25,SM,0.0164,0.1312,13.0747,3.109176,19,,,,,8,19,2008,14,45,36,-42.127474,,
385096.608,7834356.601,70.587799° N,150.098790° W,,T,1e25,1e25,SM,0.0130,0.1443,13.0877,3.124627,15,,,,,8,19,2008,14,45,51,-48.435241,,
385118.813,7834356.142,70.587805° N,150.098191° W,,T,1e25,1e25,SM,0.0137,0.1580,13.1015,2.911260,17,,,,,8,19,2008,14,46,8,-51.589125,,
385123.148,7834357.250,70.587817° N,150.098076° W,,T,1e25,1e25,SM,0.0028,0.1608,13.1042,2.492649,4,,,,,8,19,2008,14,46,12,-50.011983,,
385128.787,7834357.439,70.587821° N,150.097925° W,,T,1e25,1e25,SM,0.0035,0.1643,13.1077,3.143325,4,,,,,8,19,2008,14,46,16,-51.589125,,
385150.963,7834358.330,70.587840° N,150.097329° W,,T,1e25,1e25,SM,0.0137,0.1780,13.1215,3.090770,16,,,,,8,19,2008,14,46,32,-50.011983,,
385166.208,7834356.381,70.587829° N,150.096916° W,,T,1e25,1e25,SM,0.0095,0.1875,13.1310,3.424710,10,,,,,8,19,2008,14,46,42,-42.127474,,
385186.637,7834349.610,70.587778° N,150.096357° W,,T,1e25,1e25,SM,0.0133,0.2008,13.1443,3.197403,15,,,,,8,19,2008,14,46,57,-29.511940,,
385209.972,7834347.979,70.587774° N,150.095726° W,,T,1e25,1e25,SM,0.0145,0.2153,13.1588,2.895830,18,,,,,8,19,2008,14,47,15,-16.896005,,
385235.996,7834349.985,70.587804° N,150.095028° W,,T,1e25,1e25,SM,0.0162,0.2315,13.1749,2.908121,20,,,,,8,19,2008,14,47,35,-18.472747,,
385258.092,7834358.360,70.587889° N,150.094445° W,,T,1e25,1e25,SM,0.0146,0.2461,13.1896,2.925569,18,,,,,8,19,2008,14,47,53,-12.164979,,
385271.240,7834361.014,70.587919° N,150.094095° W,,T,1e25,1e25,SM,0.0083,0.2544,13.1979,2.988852,10,,,,,8,19,2008,14,48,3,-16.896005,,
385283.728,7834361.247,70.587926° N,150.093759° W,,T,1e25,1e25,SM,0.0077,0.2621,13.2056,3.092597,9,,,,,8,19,2008,14,48,12,-21.627031,,
385307.483,7834362.181,70.587946° N,150.093121° W,,T,1e25,1e25,SM,0.0147,0.2769,13.2203,3.116196,17,,,,,8,19,2008,14,48,29,-24.780514,,
385333.873,7834359.206,70.587931° N,150.092406° W,,T,1e25,1e25,SM,0.0164,0.2933,13.2368,3.114564,19,,,,,8,19,2008,14,48,48,-24.780514,,
385362.442,7834350.477,70.587866° N,150.091625° W,,T,1e25,1e25,SM,0.0185,0.3118,13.2552,3.169932,21,,,,,8,19,2008,14,49,9,-24.780514,,
385383.116,7834344.397,70.587821° N,150.091060° W,,T,1e25,1e25,SM,0.0133,0.3251,13.2686,3.201346,15,,,,,8,19,2008,14,49,24,-18.472747,,
385398.854,7834348.032,70.587861° N,150.090642° W,,T,1e25,1e25,SM,0.0100,0.3351,13.2786,2.571086,14,,,,,8,19,2008,14,49,38,-18.472747,,
385401.292,7834348.826,70.587869° N,150.090577° W,,T,1e25,1e25,SM,0.0016,0.3367,13.2802,2.856706,2,,,,,8,19,2008,14,49,40,-18.472747,,
385405.677,7834351.654,70.587896° N,150.090463° W,,T,1e25,1e25,SM,0.0032,0.3399,13.2834,2.907601,4,,,,,8,19,2008,14,49,44,-18.472747,,
385409.211,7834353.365,70.587913° N,150.090370° W,,T,1e25,1e25,SM,0.0024,0.3424,13.2858,2.916941,3,,,,,8,19,2008,14,49,47,-18.472747,,
385418.600,7834361.640,70.587991° N,150.090129° W,,T,1e25,1e25,SM,0.0077,0.3501,13.2936,2.324775,12,,,,,8,19,2008,14,49,59,-23.203772,,
385423.914,7834363.822,70.588013° N,150.089989° W,,T,1e25,1e25,SM,0.0036,0.3537,13.2971,3.200655,4,,,,,8,19,2008,14,50,3,-18.472747,,
385452.760,7834369.216,70.588075° N,150.089220° W,,T,1e25,1e25,SM,0.0182,0.3718,13.3153,2.972443,22,,,,,8,19,2008,14,50,25,-21.627031,,
385463.721,7834371.148,70.588097° N,150.088927° W,,T,1e25,1e25,SM,0.0069,0.3787,13.3222,3.100512,8,,,,,8,19,2008,14,50,33,-21.627031,,
385471.618,7834373.911,70.588125° N,150.088718° W,,T,1e25,1e25,SM,0.0052,0.3839,13.3274,3.107305,6,,,,,8,19,2008,14,50,39,-18.472747,,
385492.564,7834381.138,70.588200° N,150.088164° W,,T,1e25,1e25,SM,0.0137,0.3976,13.3411,2.743356,18,,,,,8,19,2008,14,50,57,-20.049889,,
385517.103,7834385.489,70.588250° N,150.087510° W,,T,1e25,1e25,SM,0.0154,0.4131,13.3565,3.266747,17,,,,,8,19,2008,14,51,14,-13.742121,,
385535.090,7834381.681,70.588224° N,150.087020° W,,T,1e25,1e25,SM,0.0114,0.4244,13.3679,3.151485,13,,,,,8,19,2008,14,51,27,-15.319264,,
385536.410,7834381.118,70.588219° N,150.086984° W,,T,1e25,1e25,SM,0.0009,0.4253,13.3688,3.197356,1,,,,,8,19,2008,14,51,28,-15.319264,,
385553.993,7834379.784,70.588215° N,150.086509° W,,T,1e25,1e25,SM,0.0109,0.4362,13.3797,2.806708,14,,,,,8,19,2008,14,51,42,-23.203772,,
385561.432,7834379.602,70.588217° N,150.086308° W,,T,1e25,1e25,SM,0.0046,0.4408,13.3843,2.763409,6,,,,,8,19,2008,14,51,48,-23.203772,,
385589.751,7834378.387,70.588219° N,150.085544° W,,T,1e25,1e25,SM,0.0175,0.4584,13.4018,3.158087,20,,,,,8,19,2008,14,52,8,-20.049889,,
385608.551,7834374.707,70.588195° N,150.085033° W,,T,1e25,1e25,SM,0.0119,0.4703,13.4137,2.845846,15,,,,,8,19,2008,14,52,23,-18.472747,,
385612.530,7834374.037,70.588191° N,150.084925° W,,T,1e25,1e25,SM,0.0025,0.4727,13.4162,2.997463,3,,,,,8,19,2008,14,52,26,-15.319264,,
385626.031,7834377.094,70.588224° N,150.084566° W,,T,1e25,1e25,SM,0.0086,0.4813,13.4248,2.804299,11,,,,,8,19,2008,14,52,37,-15.319264,,
385628.635,7834378.722,70.588240° N,150.084498° W,,T,1e25,1e25,SM,0.0019,0.4832,13.4267,2.281934,3,,,,,8,19,2008,14,52,40,-18.472747,,
385647.032,7834385.108,70.588306° N,150.084012° W,,T,1e25,1e25,SM,0.0121,0.4953,13.4387,3.099722,14,,,,,8,19,2008,14,52,54,-13.742121,,
385666.724,7834386.364,70.588326° N,150.083483° W,,T,1e25,1e25,SM,0.0122,0.5075,13.4509,2.931304,15,,,,,8,19,2008,14,53,9,-16.896005,,
385689.824,7834384.900,70.588323° N,150.082859° W,,T,1e25,1e25,SM,0.0143,0.5218,13.4653,3.033994,17,,,,,8,19,2008,14,53,26,-16.896005,,
385713.549,7834387.523,70.588357° N,150.082224° W,,T,1e25,1e25,SM,0.0148,0.5366,13.4800,2.955015,18,,,,,8,19,2008,14,53,44,-15.319264,,
385724.680,7834394.204,70.588422° N,150.081934° W,,T,1e25,1e25,SM,0.0080,0.5446,13.4881,2.893426,10,,,,,8,19,2008,14,53,54,-15.319264,,
385729.112,7834396.862,70.588448° N,150.081818° W,,T,1e25,1e25,SM,0.0032,0.5478,13.4913,2.879569,4,,,,,8,19,2008,14,53,58,-15.319264,,
385732.666,7834398.788,70.588467° N,150.081725° W,,T,1e25,1e25,SM,0.0025,0.5503,13.4938,3.002997,3,,,,,8,19,2008,14,54,1,-15.319264,,
385754.026,7834401.074,70.588497° N,150.081153° W,,T,1e25,1e25,SM,0.0133,0.5636,13.5071,2.991841,16,,,,,8,19,2008,14,54,17,-12.164979,,
385774.601,7834400.891,70.588505° N,150.080599° W,,T,1e25,1e25,SM,0.0127,0.5764,13.5198,3.056567,15,,,,,8,19,2008,14,54,32,-7.434354,,
385807.652,7834399.438,70.588507° N,150.079707° W,,T,1e25,1e25,SM,0.0205,0.5968,13.5403,3.205240,23,,,,,8,19,2008,14,54,55,0.450955,,
385834.849,7834399.359,70.588518° N,150.078975° W,,T,1e25,1e25,SM,0.0168,0.6137,13.5571,3.189581,19,,,,,8,19,2008,14,55,14,24.104882,,
385860.127,7834398.676,70.588524° N,150.078294° W,,T,1e25,1e25,SM,0.0157,0.6293,13.5728,4.334572,13,,,,,8,19,2008,14,55,27,30.413049,,
385885.168,7834401.216,70.588558° N,150.077623° W,,T,1e25,1e25,SM,0.0156,0.6449,13.5884,2.804268,20,,,,,8,19,2008,14,55,47,35.143675,,
385896.557,7834405.197,70.588599° N,150.077322° W,,T,1e25,1e25,SM,0.0075,0.6524,13.5958,2.987448,9,,,,,8,19,2008,14,55,56,33.566933,,
385907.244,7834410.011,70.588647° N,150.077041° W,,T,1e25,1e25,SM,0.0073,0.6596,13.6031,3.265159,8,,,,,8,19,2008,14,56,4,39.874700,,
385912.678,7834412.908,70.588675° N,150.076898° W,,T,1e25,1e25,SM,0.0038,0.6634,13.6069,2.745040,5,,,,,8,19,2008,14,56,9,36.720817,,
385934.428,7834423.957,70.588784° N,150.076328° W,,T,1e25,1e25,SM,0.0151,0.6785,13.6220,3.020665,18,,,,,8,19,2008,14,56,27,25.682024,,
385950.133,7834428.329,70.588830° N,150.075911° W,,T,1e25,1e25,SM,0.0101,0.6886,13.6321,2.794540,13,,,,,8,19,2008,14,56,40,17.797115,,
385975.533,7834432.490,70.588879° N,150.075233° W,,T,1e25,1e25,SM,0.0159,0.7046,13.6480,2.731133,21,,,,,8,19,2008,14,57,1,43.028584,,
385998.547,7834430.134,70.588868° N,150.074610° W,,T,1e25,1e25,SM,0.0143,0.7189,13.6623,3.221900,16,,,,,8,19,2008,14,57,17,39.874700,,
386016.196,7834425.121,70.588831° N,150.074128° W,,T,1e25,1e25,SM,0.0114,0.7302,13.6737,3.407014,12,,,,,8,19,2008,14,57,29,35.143675,,
386032.692,7834419.053,70.588785° N,150.073676° W,,T,1e25,1e25,SM,0.0109,0.7411,13.6846,3.264154,12,,,,,8,19,2008,14,57,41,33.566933,,
386051.102,7834411.484,70.588725° N,150.073170° W,,T,1e25,1e25,SM,0.0123,0.7534,13.6969,3.168496,14,,,,,8,19,2008,14,57,55,28.835907,,
386057.768,7834410.135,70.588716° N,150.072989° W,,T,1e25,1e25,SM,0.0042,0.7577,13.7011,3.031141,5,,,,,8,19,2008,14,58,0,27.259166,,
386066.332,7834410.048,70.588719° N,150.072758° W,,T,1e25,1e25,SM,0.0053,0.7630,13.7064,3.180719,6,,,,,8,19,2008,14,58,6,27.259166,,
386099.016,7834409.882,70.588733° N,150.071878° W,,T,1e25,1e25,SM,0.0202,0.7832,13.7266,3.310471,22,,,,,8,19,2008,14,58,28,11.489348,,
386119.392,7834410.451,70.588747° N,150.071330° W,,T,1e25,1e25,SM,0.0126,0.7958,13.7393,3.493950,13,,,,,8,19,2008,14,58,41,6.758722,,
386142.917,7834413.464,70.588785° N,150.070701° W,,T,1e25,1e25,SM,0.0147,0.8105,13.7539,3.108929,17,,,,,8,19,2008,14,58,58,5.181580,,
386158.754,7834415.771,70.588812° N,150.070278° W,,T,1e25,1e25,SM,0.0099,0.8204,13.7639,3.242069,11,,,,,8,19,2008,14,59,9,5.181580,,
386183.948,7834419.944,70.588861° N,150.069605° W,,T,1e25,1e25,SM,0.0158,0.8362,13.7797,3.161498,18,,,,,8,19,2008,14,59,27,-1.126587,,
386207.727,7834425.136,70.588918° N,150.068972° W,,T,1e25,1e25,SM,0.0151,0.8513,13.7947,3.190426,17,,,,,8,19,2008,14,59,44,-2.703729,,
386231.142,7834427.256,70.588948° N,150.068344° W,,T,1e25,1e25,SM,0.0146,0.8658,13.8093,3.081750,17,,,,,8,19,2008,15,0,1,-4.280471,,
386246.089,7834428.851,70.588969° N,150.067944° W,,T,1e25,1e25,SM,0.0093,0.8751,13.8186,2.791421,12,,,,,8,19,2008,15,0,13,0.450955,,
386258.361,7834431.226,70.588996° N,150.067617° W,,T,1e25,1e25,SM,0.0077,0.8829,13.8263,2.532224,11,,,,,8,19,2008,15,0,24,-5.857212,,
386279.983,7834435.217,70.589041° N,150.067040° W,,T,1e25,1e25,SM,0.0136,0.8965,13.8399,3.062305,16,,,,,8,19,2008,15,0,40,-16.896005,,
386305.234,7834438.116,70.589079° N,150.066365° W,,T,1e25,1e25,SM,0.0157,0.9122,13.8557,3.146468,18,,,,,8,19,2008,15,0,58,-12.164979,,
386324.436,7834436.182,70.589070° N,150.065845° W,,T,1e25,1e25,SM,0.0119,0.9242,13.8676,3.308154,13,,,,,8,19,2008,15,1,11,-9.011496,,
386353.309,7834430.164,70.589029° N,150.065060° W,,T,1e25,1e25,SM,0.0183,0.9424,13.8859,3.286001,20,,,,,8,19,2008,15,1,31,-5.857212,,
386374.912,7834432.116,70.589057° N,150.064481° W,,T,1e25,1e25,SM,0.0134,0.9558,13.8993,3.020962,16,,,,,8,19,2008,15,1,47,-5.857212,,
386395.981,7834435.077,70.589093° N,150.063917° W,,T,1e25,1e25,SM,0.0132,0.9690,13.9125,3.160714,15,,,,,8,19,2008,15,2,2,-10.588238,,
386409.648,7834438.880,70.589133° N,150.063555° W,,T,1e25,1e25,SM,0.0088,0.9778,13.9212,2.874002,11,,,,,8,19,2008,15,2,13,-15.319264,,
386424.595,7834443.368,70.589180° N,150.063158° W,,T,1e25,1e25,SM,0.0097,0.9874,13.9309,3.161647,11,,,,,8,19,2008,15,2,24,-20.049889,,
386431.179,7834445.095,70.589198° N,150.062983° W,,T,1e25,1e25,SM,0.0042,0.9917,13.9351,3.034114,5,,,,,8,19,2008,15,2,29,-27.935198,,
386454.312,7834443.740,70.589197° N,150.062359° W,,T,1e25,1e25,SM,0.0143,1.0060,13.9495,3.227229,16,,,,,8,19,2008,15,2,45,-26.358056,,
386477.993,7834433.812,70.589118° N,150.061708° W,,T,1e25,1e25,SM,0.0159,1.0219,13.9654,3.011802,19,,,,,8,19,2008,15,3,4,-13.742121,,
386484.060,7834433.656,70.589120° N,150.061544° W,,T,1e25,1e25,SM,0.0038,1.0257,13.9691,2.704480,5,,,,,8,19,2008,15,3,9,-13.742121,,
386504.419,7834432.985,70.589123° N,150.060995° W,,T,1e25,1e25,SM,0.0126,1.0383,13.9817,3.026081,15,,,,,8,19,2008,15,3,24,-9.011496,,
386505.632,7834432.896,70.589123° N,150.060962° W,,T,1e25,1e25,SM,0.0008,1.0390,13.9825,2.709922,1,,,,,8,19,2008,15,3,25,-10.588238,,
386529.981,7834438.679,70.589185° N,150.060315° W,,T,1e25,1e25,SM,0.0155,1.0545,13.9980,3.280609,17,,,,,8,19,2008,15,3,42,-10.588238,,
386550.634,7834451.801,70.589312° N,150.059777° W,,T,1e25,1e25,SM,0.0151,1.0697,14.0131,3.208131,17,,,,,8,19,2008,15,3,59,-4.280471,,
386569.929,7834465.656,70.589445° N,150.059276° W,,T,1e25,1e25,SM,0.0147,1.0844,14.0278,3.114540,17,,,,,8,19,2008,15,4,16,-5.857212,,
386588.246,7834465.436,70.589451° N,150.058782° W,,T,1e25,1e25,SM,0.0113,1.0957,14.0392,2.721316,15,,,,,8,19,2008,15,4,31,-7.434354,,
386608.545,7834451.400,70.589335° N,150.058217° W,,T,1e25,1e25,SM,0.0153,1.1110,14.0544,2.750123,20,,,,,8,19,2008,15,4,51,-7.434354,,
386608.792,7834451.725,70.589338° N,150.058211° W,,T,1e25,1e25,SM,0.0003,1.1112,14.0547,0.908973,1,,,,,8,19,2008,15,4,52,-7.434354,,
386618.156,7834447.808,70.589307° N,150.057953° W,,T,1e25,1e25,SM,0.0063,1.1175,14.0610,2.827425,8,,,,,8,19,2008,15,5,0,-9.011496,,
386627.171,7834446.306,70.589298° N,150.057709° W,,T,1e25,1e25,SM,0.0057,1.1232,14.0666,2.545814,8,,,,,8,19,2008,15,5,8,-10.588238,,
386654.811,7834446.355,70.589310° N,150.056965° W,,T,1e25,1e25,SM,0.0171,1.1403,14.0837,3.079552,20,,,,,8,19,2008,15,5,28,-7.434354,,
386680.852,7834449.584,70.589351° N,150.056268° W,,T,1e25,1e25,SM,0.0162,1.1565,14.1000,3.439609,17,,,,,8,19,2008,15,5,45,-1.126587,,
386703.170,7834451.221,70.589376° N,150.055669° W,,T,1e25,1e25,SM,0.0139,1.1704,14.1138,3.324424,15,,,,,8,19,2008,15,6,0,-5.857212,,
386728.623,7834453.890,70.589411° N,150.054988° W,,T,1e25,1e25,SM,0.0158,1.1862,14.1297,2.851392,20,,,,,8,19,2008,15,6,20,-4.280471,,
386749.259,7834452.047,70.589404° N,150.054430° W,,T,1e25,1e25,SM,0.0128,1.1990,14.1425,3.077786,15,,,,,8,19,2008,15,6,35,-10.588238,,
386777.327,7834452.329,70.589419° N,150.053674° W,,T,1e25,1e25,SM,0.0174,1.2164,14.1599,3.127468,20,,,,,8,19,2008,15,6,55,-5.857212,,
386797.733,7834454.878,70.589451° N,150.053128° W,,T,1e25,1e25,SM,0.0127,1.2291,14.1726,3.273187,14,,,,,8,19,2008,15,7,9,-5.857212,,
386799.874,7834455.220,70.589455° N,150.053071° W,,T,1e25,1e25,SM,0.0013,1.2305,14.1739,4.830238,1,,,,,8,19,2008,15,7,10,-5.857212,,
386822.643,7834460.328,70.589511° N,150.052465° W,,T,1e25,1e25,SM,0.0144,1.2449,14.1884,3.250102,16,,,,,8,19,2008,15,7,26,-10.588238,,
386842.821,7834464.790,70.589560° N,150.051928° W,,T,1e25,1e25,SM,0.0128,1.2577,14.2012,3.289350,14,,,,,8,19,2008,15,7,40,-16.896005,,
386867.950,7834474.170,70.589656° N,150.051264° W,,T,1e25,1e25,SM,0.0166,1.2743,14.2178,3.146145,19,,,,,8,19,2008,15,7,59,-20.049889,,
386889.163,7834483.307,70.589747° N,150.050705° W,,T,1e25,1e25,SM,0.0143,1.2886,14.2321,3.217171,16,,,,,8,19,2008,15,8,15,-13.742121,,
386917.384,7834484.266,70.589768° N,150.049947° W,,T,1e25,1e25,SM,0.0175,1.3061,14.2496,3.311626,19,,,,,8,19,2008,15,8,34,-7.434354,,
386940.960,7834482.707,70.589765° N,150.049310° W,,T,1e25,1e25,SM,0.0146,1.3207,14.2642,3.290669,16,,,,,8,19,2008,15,8,50,3.604438,,
386965.099,7834477.647,70.589730° N,150.048653° W,,T,1e25,1e25,SM,0.0153,1.3360,14.2795,3.232845,17,,,,,8,19,2008,15,9,7,11.489348,,
386989.620,7834473.635,70.589705° N,150.047988° W,,T,1e25,1e25,SM,0.0154,1.3514,14.2948,3.256948,17,,,,,8,19,2008,15,9,24,16.219973,,
387015.848,7834475.210,70.589731° N,150.047284° W,,T,1e25,1e25,SM,0.0163,1.3676,14.3111,3.444095,17,,,,,8,19,2008,15,9,41,14.643231,,
387038.272,7834482.004,70.589802° N,150.046689° W,,T,1e25,1e25,SM,0.0145,1.3821,14.3256,3.263401,16,,,,,8,19,2008,15,9,57,14.643231,,
387052.254,7834484.064,70.589827° N,150.046315° W,,T,1e25,1e25,SM,0.0087,1.3909,14.3344,3.149436,10,,,,,8,19,2008,15,10,7,13.066490,,
387059.768,7834485.026,70.589839° N,150.046114° W,,T,1e25,1e25,SM,0.0047,1.3956,14.3390,3.376058,5,,,,,8,19,2008,15,10,12,11.489348,,
387079.881,7834489.885,70.589892° N,150.045579° W,,T,1e25,1e25,SM,0.0128,1.4084,14.3518,3.074026,15,,,,,8,19,2008,15,10,27,6.758722,,
387103.395,7834498.133,70.589976° N,150.044958° W,,T,1e25,1e25,SM,0.0154,1.4238,14.3673,3.085113,18,,,,,8,19,2008,15,10,45,16.219973,,
387122.535,7834497.940,70.589983° N,150.044442° W,,T,1e25,1e25,SM,0.0118,1.4357,14.3791,2.843476,15,,,,,8,19,2008,15,11,0,14.643231,,
387142.045,7834497.681,70.589989° N,150.043916° W,,T,1e25,1e25,SM,0.0121,1.4477,14.3912,2.717433,16,,,,,8,19,2008,15,11,16,13.066490,,
387153.350,7834497.387,70.589992° N,150.043612° W,,T,1e25,1e25,SM,0.0070,1.4547,14.3982,2.519965,10,,,,,8,19,2008,15,11,26,9.912205,,
387172.929,7834487.999,70.589916° N,150.043072° W,,T,1e25,1e25,SM,0.0134,1.4682,14.4116,2.846409,17,,,,,8,19,2008,15,11,43,6.758722,,
387178.933,7834483.428,70.589878° N,150.042904° W,,T,1e25,1e25,SM,0.0047,1.4729,14.4163,3.363286,5,,,,,8,19,2008,15,11,48,11.489348,,
387200.083,7834476.901,70.589829° N,150.042326° W,,T,1e25,1e25,SM,0.0137,1.4866,14.4300,2.901592,17,,,,,8,19,2008,15,12,5,11.489348,,
387209.979,7834475.375,70.589820° N,150.042057° W,,T,1e25,1e25,SM,0.0062,1.4928,14.4362,3.187240,7,,,,,8,19,2008,15,12,12,8.335464,,
387232.735,7834476.950,70.589844° N,150.041447° W,,T,1e25,1e25,SM,0.0141,1.5069,14.4503,2.989954,17,,,,,8,19,2008,15,12,29,6.758722,,
387257.292,7834480.475,70.589887° N,150.040790° W,,T,1e25,1e25,SM,0.0154,1.5222,14.4657,3.071237,18,,,,,8,19,2008,15,12,47,-1.126587,,
387277.875,7834484.049,70.589928° N,150.040241° W,,T,1e25,1e25,SM,0.0129,1.5352,14.4786,3.103625,15,,,,,8,19,2008,15,13,2,-4.280471,,
387292.535,7834485.590,70.589949° N,150.039848° W,,T,1e25,1e25,SM,0.0091,1.5443,14.4877,3.284672,10,,,,,8,19,2008,15,13,12,-4.280471,,
387307.373,7834486.157,70.589960° N,150.039450° W,,T,1e25,1e25,SM,0.0092,1.5535,14.4969,3.308841,10,,,,,8,19,2008,15,13,22,-12.164979,,
387322.944,7834487.137,70.589976° N,150.039032° W,,T,1e25,1e25,SM,0.0097,1.5631,14.5066,3.863077,9,,,,,8,19,2008,15,13,31,-10.588238,,
387347.169,7834488.152,70.589996° N,150.038381° W,,T,1e25,1e25,SM,0.0150,1.5781,14.5216,3.376809,16,,,,,8,19,2008,15,13,47,-9.011496,,
387370.727,7834489.631,70.590020° N,150.037749° W,,T,1e25,1e25,SM,0.0146,1.5928,14.5362,3.093926,17,,,,,8,19,2008,15,14,4,-20.049889,,
387392.993,7834488.638,70.590021° N,150.037148° W,,T,1e25,1e25,SM,0.0138,1.6065,14.5500,2.921464,17,,,,,8,19,2008,15,14,21,-15.319264,,
387418.134,7834497.696,70.590113° N,150.036483° W,,T,1e25,1e25,SM,0.0165,1.6231,14.5665,2.977696,20,,,,,8,19,2008,15,14,41,-20.049889,,
387422.091,7834499.137,70.590128° N,150.036378° W,,T,1e25,1e25,SM,0.0026,1.6257,14.5692,3.128360,3,,,,,8,19,2008,15,14,44,-21.627031,,
387452.543,7834515.783,70.590291° N,150.035581° W,,T,1e25,1e25,SM,0.0215,1.6472,14.5906,3.093944,25,,,,,8,19,2008,15,15,9,-18.472747,,
387473.616,7834522.331,70.590359° N,150.035022° W,,T,1e25,1e25,SM,0.0137,1.6608,14.6043,2.892779,17,,,,,8,19,2008,15,15,26,-21.627031,,
387483.360,7834524.240,70.590380° N,150.034763° W,,T,1e25,1e25,SM,0.0061,1.6670,14.6104,2.765595,8,,,,,8,19,2008,15,15,34,-24.780514,,
387497.468,7834523.609,70.590381° N,150.034382° W,,T,1e25,1e25,SM,0.0087,1.6757,14.6192,3.146955,10,,,,,8,19,2008,15,15,44,-24.780514,,
387518.047,7834520.138,70.590359° N,150.033823° W,,T,1e25,1e25,SM,0.0129,1.6886,14.6321,2.735568,17,,,,,8,19,2008,15,16,1,-31.088681,,
387520.935,7834519.675,70.590356° N,150.033745° W,,T,1e25,1e25,SM,0.0018,1.6905,14.6339,3.258396,2,,,,,8,19,2008,15,16,3,-31.088681,,
387527.805,7834518.105,70.590345° N,150.033558° W,,T,1e25,1e25,SM,0.0044,1.6948,14.6383,3.140739,5,,,,,8,19,2008,15,16,8,-32.665823,,
387545.776,7834513.546,70.590312° N,150.033068° W,,T,1e25,1e25,SM,0.0115,1.7063,14.6498,3.443010,12,,,,,8,19,2008,15,16,20,-34.242965,,
387551.136,7834511.706,70.590298° N,150.032921° W,,T,1e25,1e25,SM,0.0035,1.7098,14.6533,3.156824,4,,,,,8,19,2008,15,16,24,-37.396448,,
387568.011,7834509.252,70.590284° N,150.032463° W,,T,1e25,1e25,SM,0.0106,1.7204,14.6638,3.166599,12,,,,,8,19,2008,15,16,36,-35.819707,,
387589.673,7834505.765,70.590262° N,150.031875° W,,T,1e25,1e25,SM,0.0136,1.7339,14.6774,3.259402,15,,,,,8,19,2008,15,16,51,-27.935198,,
387606.262,7834504.637,70.590260° N,150.031427° W,,T,1e25,1e25,SM,0.0103,1.7442,14.6877,4.116972,9,,,,,8,19,2008,15,17,0,-23.203772,,
387612.903,7834503.771,70.590255° N,150.031247° W,,T,1e25,1e25,SM,0.0041,1.7484,14.6918,2.984581,5,,,,,8,19,2008,15,17,5,-23.203772,,
