Time,File,Total,bearded seal,beluga,Unknown,bowhead,Boating,minke,Walrus,
15-Sep-07 12:21:49,shell-367F0154.a28..1189858909.2007-09-15-12-21-49.wav_chan0.xml,1,0,0,1,0,0,0,0,
15-Sep-07 12:55:30,shell-367F0155.a28..1189860930.2007-09-15-12-55-30.wav_chan0.xml,2,0,0,1,1,0,0,0,
15-Sep-07 13:29:12,shell-367F0156.a28..1189862952.2007-09-15-13-29-12.wav_chan0.xml,29,2,0,13,13,1,0,0,
15-Sep-07 14:02:56,shell-367F0157.a28..1189864976.2007-09-15-14-02-56.wav_chan0.xml,2,0,0,0,2,0,0,0,
15-Sep-07 14:36:38,shell-367F0158.a28..1189866998.2007-09-15-14-36-38.wav_chan0.xml,6,2,0,1,3,0,0,0,
15-Sep-07 15:10:21,shell-367F0159.a28..1189869021.2007-09-15-15-10-21.wav_chan0.xml,5,1,0,2,1,1,
15-Sep-07 15:44:05,shell-367F0160.a28..1189871045.2007-09-15-15-44-05.wav_chan0.xml,16,2,1,6,5,1,0,1,
15-Sep-07 16:17:46,shell-367F0161.a28..1189873066.2007-09-15-16-17-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 16:51:27,shell-367F0162.a28..1189875087.2007-09-15-16-51-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 17:25:09,shell-367F0163.a28..1189877109.2007-09-15-17-25-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 17:58:50,shell-367F0164.a28..1189879130.2007-09-15-17-58-50.wav_chan0.xml,1,0,0,0,0,1,0,0,
15-Sep-07 18:32:32,shell-367F0165.a28..1189881152.2007-09-15-18-32-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 19:06:13,shell-367F0166.a28..1189883173.2007-09-15-19-06-13.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 19:39:55,shell-367F0167.a28..1189885195.2007-09-15-19-39-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 20:13:36,shell-367F0168.a28..1189887216.2007-09-15-20-13-36.wav_chan0.xml,2,0,0,0,0,2,0,0,
15-Sep-07 20:47:18,shell-367F0169.a28..1189889238.2007-09-15-20-47-18.wav_chan0.xml,1,0,0,0,0,1,0,0,
15-Sep-07 21:21:01,shell-367F0170.a28..1189891261.2007-09-15-21-21-01.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 21:54:43,shell-367F0171.a28..1189893283.2007-09-15-21-54-43.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 22:28:25,shell-367F0172.a28..1189895305.2007-09-15-22-28-25.wav_chan0.xml,0,0,0,0,0,0,0,0,
15-Sep-07 23:02:09,shell-367F0173.a28..1189897329.2007-09-15-23-02-09.wav_chan0.xml,2,0,0,2,0,0,0,0,
15-Sep-07 23:35:52,shell-367F0174.a28..1189899352.2007-09-15-23-35-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 00:26:05,shell-367F1457.a28..1192494365.2007-10-16-00-26-05.wav_chan0.xml,10,0,0,10,0,0,0,0,
16-Oct-07 00:59:46,shell-367F1458.a28..1192496386.2007-10-16-00-59-46.wav_chan0.xml,1,0,0,1,0,0,0,0,
16-Oct-07 01:33:28,shell-367F1459.a28..1192498408.2007-10-16-01-33-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 02:07:10,shell-367F1460.a28..1192500430.2007-10-16-02-07-10.wav_chan0.xml,11,1,0,10,0,0,0,0,
16-Oct-07 02:40:52,shell-367F1461.a28..1192502452.2007-10-16-02-40-52.wav_chan0.xml,14,1,0,13,0,0,0,0,
16-Oct-07 03:14:34,shell-367F1462.a28..1192504474.2007-10-16-03-14-34.wav_chan0.xml,8,3,1,4,0,0,0,0,
16-Oct-07 03:48:16,shell-367F1463.a28..1192506496.2007-10-16-03-48-16.wav_chan0.xml,19,0,0,19,0,0,0,
16-Oct-07 04:21:58,shell-367F1464.a28..1192508518.2007-10-16-04-21-58.wav_chan0.xml,3,0,0,3,0,0,0,0,
16-Oct-07 04:55:41,shell-367F1465.a28..1192510541.2007-10-16-04-55-41.wav_chan0.xml,8,4,0,4,0,0,0,0,
16-Oct-07 05:29:24,shell-367F1466.a28..1192512564.2007-10-16-05-29-24.wav_chan0.xml,7,3,0,4,0,0,0,0,
16-Oct-07 06:03:08,shell-367F1467.a28..1192514588.2007-10-16-06-03-08.wav_chan0.xml,1,0,0,1,0,0,0,0,
16-Oct-07 06:36:53,shell-367F1468.a28..1192516613.2007-10-16-06-36-53.wav_chan0.xml,6,2,0,4,0,0,0,0,
16-Oct-07 07:10:38,shell-367F1469.a28..1192518638.2007-10-16-07-10-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 07:44:23,shell-367F1470.a28..1192520663.2007-10-16-07-44-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 08:18:08,shell-367F1471.a28..1192522688.2007-10-16-08-18-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 08:51:50,shell-367F1472.a28..1192524710.2007-10-16-08-51-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 09:25:31,shell-367F1473.a28..1192526731.2007-10-16-09-25-31.wav_chan0.xml,14,8,1,5,0,0,0,0,
16-Oct-07 09:59:13,shell-367F1474.a28..1192528753.2007-10-16-09-59-13.wav_chan0.xml,1,0,0,1,0,0,0,0,
16-Oct-07 10:32:55,shell-367F1475.a28..1192530775.2007-10-16-10-32-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 11:06:37,shell-367F1476.a28..1192532797.2007-10-16-11-06-37.wav_chan0.xml,1,1,0,0,0,0,0,0,
16-Oct-07 11:40:19,shell-367F1477.a28..1192534819.2007-10-16-11-40-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Oct-07 12:14:01,shell-367F1478.a28..1192536841.2007-10-16-12-14-01.wav_chan0.xml,1,0,0,1,0,0,0,0,
16-Oct-07 12:47:43,shell-367F1479.a28..1192538863.2007-10-16-12-47-43.wav_chan0.xml,2,0,0,2,0,0,0,0,
16-Oct-07 13:21:25,shell-367F1480.a28..1192540885.2007-10-16-13-21-25.wav_chan0.xml,3,2,1,0,0,0,0,0,
16-Oct-07 13:55:08,shell-367F1481.a28..1192542908.2007-10-16-13-55-08.wav_chan0.xml,14,1,0,13,0,0,0,0,
16-Oct-07 14:28:52,shell-367F1482.a28..1192544932.2007-10-16-14-28-52.wav_chan0.xml,2,2,0,0,0,0,0,0,
16-Oct-07 15:02:36,shell-367F1483.a28..1192546956.2007-10-16-15-02-36.wav_chan0.xml,6,5,0,1,0,0,0,0,
16-Oct-07 15:36:21,shell-367F1484.a28..1192548981.2007-10-16-15-36-21.wav_chan0.xml,199,33,63,102,0,1,0,0,
16-Oct-07 16:10:05,shell-367F1485.a28..1192551005.2007-10-16-16-10-05.wav_chan0.xml,1,1,0,0,0,0,0,0,
16-Oct-07 16:43:50,shell-367F1486.a28..1192553030.2007-10-16-16-43-50.wav_chan0.xml,8,0,0,8,0,0,0,0,
16-Oct-07 17:17:35,shell-367F1487.a28..1192555055.2007-10-16-17-17-35.wav_chan0.xml,1163,72,443,646,0,0,2,0,
16-Oct-07 17:51:16,shell-367F1488.a28..1192557076.2007-10-16-17-51-16.wav_chan0.xml,3,1,0,2,0,0,0,0,
16-Oct-07 18:24:58,shell-367F1489.a28..1192559098.2007-10-16-18-24-58.wav_chan0.xml,164,27,59,76,0,0,2,0,
16-Oct-07 18:58:40,shell-367F1490.a28..1192561120.2007-10-16-18-58-40.wav_chan0.xml,2417,143,981,1284,0,0,9,0,
16-Oct-07 19:32:22,shell-367F1491.a28..1192563142.2007-10-16-19-32-22.wav_chan0.xml,3042,136,1147,1756,0,1,2,0,
16-Oct-07 20:06:04,shell-367F1492.a28..1192565164.2007-10-16-20-06-04.wav_chan0.xml,2502,142,1062,1285,0,1,12,0,
16-Oct-07 20:39:46,shell-367F1493.a28..1192567186.2007-10-16-20-39-46.wav_chan0.xml,834,22,234,578,0,0,0,0,
16-Oct-07 21:13:28,shell-367F1494.a28..1192569208.2007-10-16-21-13-28.wav_chan0.xml,576,9,143,424,0,0,0,0,
16-Oct-07 21:47:09,shell-367F1495.a28..1192571229.2007-10-16-21-47-09.wav_chan0.xml,48,5,24,19,0,0,0,0,
16-Oct-07 22:20:52,shell-367F1496.a28..1192573252.2007-10-16-22-20-52.wav_chan0.xml,84,2,35,47,0,0,0,0,
16-Oct-07 22:54:34,shell-367F1497.a28..1192575274.2007-10-16-22-54-34.wav_chan0.xml,72,5,32,35,0,0,0,0,
16-Oct-07 23:28:18,shell-367F1498.a28..1192577298.2007-10-16-23-28-18.wav_chan0.xml,47,0,17,30,0,0,0,0,
16-Sep-07 00:09:34,shell-367F0175.a28..1189901374.2007-09-16-00-09-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 00:43:18,shell-367F0176.a28..1189903398.2007-09-16-00-43-18.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 01:17:00,shell-367F0177.a28..1189905420.2007-09-16-01-17-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 01:50:41,shell-367F0178.a28..1189907441.2007-09-16-01-50-41.wav_chan0.xml,1,0,0,0,1,0,0,0,
16-Sep-07 02:24:23,shell-367F0179.a28..1189909463.2007-09-16-02-24-23.wav_chan0.xml,1,0,0,0,1,0,0,0,
16-Sep-07 02:58:04,shell-367F0180.a28..1189911484.2007-09-16-02-58-04.wav_chan0.xml,3,2,0,0,1,0,0,0,
16-Sep-07 03:31:45,shell-367F0181.a28..1189913505.2007-09-16-03-31-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 04:05:27,shell-367F0182.a28..1189915527.2007-09-16-04-05-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 04:39:08,shell-367F0183.a28..1189917548.2007-09-16-04-39-08.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 05:12:50,shell-367F0184.a28..1189919570.2007-09-16-05-12-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 05:46:32,shell-367F0185.a28..1189921592.2007-09-16-05-46-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 06:20:14,shell-367F0186.a28..1189923614.2007-09-16-06-20-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 06:53:58,shell-367F0187.a28..1189925638.2007-09-16-06-53-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 07:27:39,shell-367F0188.a28..1189927659.2007-09-16-07-27-39.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 08:01:23,shell-367F0189.a28..1189929683.2007-09-16-08-01-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 08:35:06,shell-367F0190.a28..1189931706.2007-09-16-08-35-06.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 09:08:49,shell-367F0191.a28..1189933729.2007-09-16-09-08-49.wav_chan0.xml,0,0,0,0,0,0,0,
16-Sep-07 09:42:33,shell-367F0192.a28..1189935753.2007-09-16-09-42-33.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 10:16:14,shell-367F0193.a28..1189937774.2007-09-16-10-16-14.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 10:49:56,shell-367F0194.a28..1189939796.2007-09-16-10-49-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 11:23:37,shell-367F0195.a28..1189941817.2007-09-16-11-23-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 11:57:19,shell-367F0196.a28..1189943839.2007-09-16-11-57-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 12:31:00,shell-367F0197.a28..1189945860.2007-09-16-12-31-00.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 13:04:42,shell-367F0198.a28..1189947882.2007-09-16-13-04-42.wav_chan0.xml,0,0,0,0,0,0,0,
16-Sep-07 13:38:23,shell-367F0199.a28..1189949903.2007-09-16-13-38-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 14:12:05,shell-367F0200.a28..1189951925.2007-09-16-14-12-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 14:45:47,shell-367F0201.a28..1189953947.2007-09-16-14-45-47.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 15:19:29,shell-367F0202.a28..1189955969.2007-09-16-15-19-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 15:53:12,shell-367F0203.a28..1189957992.2007-09-16-15-53-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 16:26:54,shell-367F0204.a28..1189960014.2007-09-16-16-26-54.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 17:00:38,shell-367F0205.a28..1189962038.2007-09-16-17-00-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 17:34:22,shell-367F0206.a28..1189964062.2007-09-16-17-34-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 18:08:04,shell-367F0207.a28..1189966084.2007-09-16-18-08-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 18:41:46,shell-367F0208.a28..1189968106.2007-09-16-18-41-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 19:15:27,shell-367F0209.a28..1189970127.2007-09-16-19-15-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 19:49:09,shell-367F0210.a28..1189972149.2007-09-16-19-49-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 20:22:50,shell-367F0211.a28..1189974170.2007-09-16-20-22-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 20:56:32,shell-367F0212.a28..1189976192.2007-09-16-20-56-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 21:30:13,shell-367F0213.a28..1189978213.2007-09-16-21-30-13.wav_chan0.xml,1,0,0,1,0,0,0,0,
16-Sep-07 22:03:55,shell-367F0214.a28..1189980235.2007-09-16-22-03-55.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 22:37:36,shell-367F0215.a28..1189982256.2007-09-16-22-37-36.wav_chan0.xml,0,0,0,0,0,0,0,0,
16-Sep-07 23:11:18,shell-367F0216.a28..1189984278.2007-09-16-23-11-18.wav_chan0.xml,6,0,0,5,1,0,0,0,
16-Sep-07 23:45:00,shell-367F0217.a28..1189986300.2007-09-16-23-45-00.wav_chan0.xml,1,0,0,0,1,0,0,0,
17-Oct-07 00:02:02,shell-367F1499.a28..1192579322.2007-10-17-00-02-02.wav_chan0.xml,121,5,50,66,0,0,0,0,
17-Oct-07 00:35:47,shell-367F1500.a28..1192581347.2007-10-17-00-35-47.wav_chan0.xml,80,2,42,36,0,0,0,0,
17-Oct-07 01:09:32,shell-367F1501.a28..1192583372.2007-10-17-01-09-32.wav_chan0.xml,80,5,38,37,0,0,0,0,
17-Oct-07 01:43:16,shell-367F1502.a28..1192585396.2007-10-17-01-43-16.wav_chan0.xml,55,4,28,23,0,0,0,0,
17-Oct-07 02:17:01,shell-367F1503.a28..1192587421.2007-10-17-02-17-01.wav_chan0.xml,86,4,43,39,0,0,0,0,
17-Oct-07 02:50:43,shell-367F1504.a28..1192589443.2007-10-17-02-50-43.wav_chan0.xml,29,3,11,15,0,0,
17-Oct-07 03:24:25,shell-367F1505.a28..1192591465.2007-10-17-03-24-25.wav_chan0.xml,167,12,59,95,0,0,1,0,
17-Oct-07 03:58:07,shell-367F1506.a28..1192593487.2007-10-17-03-58-07.wav_chan0.xml,129,7,53,69,0,0,0,0,
17-Oct-07 04:31:49,shell-367F1507.a28..1192595509.2007-10-17-04-31-49.wav_chan0.xml,76,6,43,27,0,0,0,0,
17-Oct-07 05:05:31,shell-367F1508.a28..1192597531.2007-10-17-05-05-31.wav_chan0.xml,123,11,53,59,0,0,0,0,
17-Oct-07 05:39:12,shell-367F1509.a28..1192599552.2007-10-17-05-39-12.wav_chan0.xml,23,1,13,9,0,0,0,0,
17-Oct-07 06:12:54,shell-367F1510.a28..1192601574.2007-10-17-06-12-54.wav_chan0.xml,264,9,95,160,0,0,0,0,
17-Oct-07 06:46:36,shell-367F1511.a28..1192603596.2007-10-17-06-46-36.wav_chan0.xml,1371,83,517,765,0,0,6,0,
17-Oct-07 07:20:18,shell-367F1512.a28..1192605618.2007-10-17-07-20-18.wav_chan0.xml,2155,101,781,1267,0,2,4,0,
17-Oct-07 07:54:01,shell-367F1513.a28..1192607641.2007-10-17-07-54-01.wav_chan0.xml,2360,114,929,1314,0,1,2,0,
17-Oct-07 08:27:45,shell-367F1514.a28..1192609665.2007-10-17-08-27-45.wav_chan0.xml,1843,146,765,924,0,2,6,0,
17-Oct-07 09:01:29,shell-367F1515.a28..1192611689.2007-10-17-09-01-29.wav_chan0.xml,3171,238,1280,1641,0,2,10,0,
17-Oct-07 09:35:14,shell-367F1516.a28..1192613714.2007-10-17-09-35-14.wav_chan0.xml,599,32,240,326,0,1,0,0,
17-Oct-07 10:08:59,shell-367F1517.a28..1192615739.2007-10-17-10-08-59.wav_chan0.xml,23,8,7,8,0,0,0,0,
17-Oct-07 10:42:44,shell-367F1518.a28..1192617764.2007-10-17-10-42-44.wav_chan0.xml,29,8,5,14,0,1,1,0,
17-Oct-07 11:16:29,shell-367F1519.a28..1192619789.2007-10-17-11-16-29.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 11:50:10,shell-367F1520.a28..1192621810.2007-10-17-11-50-10.wav_chan0.xml,0,0,0,0,0,0,0,
17-Oct-07 12:23:52,shell-367F1521.a28..1192623832.2007-10-17-12-23-52.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 12:57:34,shell-367F1522.a28..1192625854.2007-10-17-12-57-34.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 13:31:16,shell-367F1523.a28..1192627876.2007-10-17-13-31-16.wav_chan0.xml,1,0,0,1,0,0,0,0,
17-Oct-07 14:04:58,shell-367F1524.a28..1192629898.2007-10-17-14-04-58.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 14:38:40,shell-367F1525.a28..1192631920.2007-10-17-14-38-40.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 15:12:22,shell-367F1526.a28..1192633942.2007-10-17-15-12-22.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 15:46:04,shell-367F1527.a28..1192635964.2007-10-17-15-46-04.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 16:19:46,shell-367F1528.a28..1192637986.2007-10-17-16-19-46.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 16:53:28,shell-367F1529.a28..1192640008.2007-10-17-16-53-28.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 17:27:12,shell-367F1530.a28..1192642032.2007-10-17-17-27-12.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 18:00:56,shell-367F1531.a28..1192644056.2007-10-17-18-00-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 18:34:41,shell-367F1532.a28..1192646081.2007-10-17-18-34-41.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 19:08:26,shell-367F1533.a28..1192648106.2007-10-17-19-08-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 19:42:11,shell-367F1534.a28..1192650131.2007-10-17-19-42-11.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 20:15:56,shell-367F1535.a28..1192652156.2007-10-17-20-15-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 20:49:45,shell-367F1536.a28..1192654185.2007-10-17-20-49-45.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 21:23:27,shell-367F1537.a28..1192656207.2007-10-17-21-23-27.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 21:57:09,shell-367F1538.a28..1192658229.2007-10-17-21-57-09.wav_chan0.xml,0,0,0,0,0,0,0,
17-Oct-07 22:30:50,shell-367F1539.a28..1192660250.2007-10-17-22-30-50.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 23:04:32,shell-367F1540.a28..1192662272.2007-10-17-23-04-32.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Oct-07 23:38:14,shell-367F1541.a28..1192664294.2007-10-17-23-38-14.wav_chan0.xml,2,2,0,0,0,0,0,0,
17-Sep-07 00:18:42,shell-367F0218.a28..1189988322.2007-09-17-00-18-42.wav_chan0.xml,2,2,0,0,0,0,0,0,
17-Sep-07 00:52:26,shell-367F0219.a28..1189990346.2007-09-17-00-52-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 01:26:09,shell-367F0220.a28..1189992369.2007-09-17-01-26-09.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 01:59:53,shell-367F0221.a28..1189994393.2007-09-17-01-59-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 02:33:37,shell-367F0222.a28..1189996417.2007-09-17-02-33-37.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 03:07:19,shell-367F0223.a28..1189998439.2007-09-17-03-07-19.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 03:41:03,shell-367F0224.a28..1190000463.2007-09-17-03-41-03.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 04:14:44,shell-367F0225.a28..1190002484.2007-09-17-04-14-44.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 04:48:26,shell-367F0226.a28..1190004506.2007-09-17-04-48-26.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 05:22:07,shell-367F0227.a28..1190006527.2007-09-17-05-22-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 05:55:48,shell-367F0228.a28..1190008548.2007-09-17-05-55-48.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 06:29:30,shell-367F0229.a28..1190010570.2007-09-17-06-29-30.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 07:03:12,shell-367F0230.a28..1190012592.2007-09-17-07-03-12.wav_chan0.xml,0,0,0,0,0,0,0,
17-Sep-07 07:36:53,shell-367F0231.a28..1190014613.2007-09-17-07-36-53.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 08:10:35,shell-367F0232.a28..1190016635.2007-09-17-08-10-35.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 08:44:17,shell-367F0233.a28..1190018657.2007-09-17-08-44-17.wav_chan0.xml,1,0,0,1,0,0,0,0,
17-Sep-07 09:17:59,shell-367F0234.a28..1190020679.2007-09-17-09-17-59.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 09:51:42,shell-367F0235.a28..1190022702.2007-09-17-09-51-42.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 10:25:23,shell-367F0236.a28..1190024723.2007-09-17-10-25-23.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 10:59:07,shell-367F0237.a28..1190026747.2007-09-17-10-59-07.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 11:32:48,shell-367F0238.a28..1190028768.2007-09-17-11-32-48.wav_chan0.xml,1,0,0,1,0,0,0,0,
17-Sep-07 12:06:31,shell-367F0239.a28..1190030791.2007-09-17-12-06-31.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 12:40:15,shell-367F0240.a28..1190032815.2007-09-17-12-40-15.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 13:13:56,shell-367F0241.a28..1190034836.2007-09-17-13-13-56.wav_chan0.xml,1,0,0,0,1,0,0,0,
17-Sep-07 13:47:37,shell-367F0242.a28..1190036857.2007-09-17-13-47-37.wav_chan0.xml,8,7,0,0,1,0,0,0,
17-Sep-07 14:21:19,shell-367F0243.a28..1190038879.2007-09-17-14-21-19.wav_chan0.xml,25,5,0,17,3,0,0,0,
17-Sep-07 14:55:00,shell-367F0244.a28..1190040900.2007-09-17-14-55-00.wav_chan0.xml,9,5,0,2,2,0,0,0,
17-Sep-07 15:28:42,shell-367F0245.a28..1190042922.2007-09-17-15-28-42.wav_chan0.xml,2,0,0,1,1,0,
17-Sep-07 16:02:23,shell-367F0246.a28..1190044943.2007-09-17-16-02-23.wav_chan0.xml,1,0,0,1,0,0,0,0,
17-Sep-07 16:36:05,shell-367F0247.a28..1190046965.2007-09-17-16-36-05.wav_chan0.xml,0,0,0,0,0,0,0,0,
17-Sep-07 17:09:46,shell-367F0248.a28..1190048986.2007-09-17-17-09-46.wav_chan0.xml,2,0,1,1,0,0,0,0,
17-Sep-07 17:43:28,shell-367F0249.a28..1190051008.2007-09-17-17-43-28.wav_chan0.xml,1,0,1,0,0,0,0,0,
17-Sep-07 18:17:11,shell-367F0250.a28..1190053031.2007-09-17-18-17-11.wav_chan0.xml,16,5,0,9,2,0,0,0,
17-Sep-07 18:50:54,shell-367F0251.a28..1190055054.2007-09-17-18-50-54.wav_chan0.xml,72,13,0,37,22,0,0,0,
17-Sep-07 19:24:38,shell-367F0252.a28..1190057078.2007-09-17-19-24-38.wav_chan0.xml,38,16,0,16,6,0,0,0,
17-Sep-07 19:58:22,shell-367F0253.a28..1190059102.2007-09-17-19-58-22.wav_chan0.xml,8,3,0,4,1,0,0,0,
17-Sep-07 20:32:06,shell-367F0254.a28..1190061126.2007-09-17-20-32-06.wav_chan0.xml,43,15,0,21,7,0,0,0,
17-Sep-07 21:05:50,shell-367F0255.a28..1190063150.2007-09-17-21-05-50.wav_chan0.xml,15,8,0,5,2,
17-Sep-07 21:39:34,shell-367F0256.a28..1190065174.2007-09-17-21-39-34.wav_chan0.xml,15,12,0,3,0,0,0,0,
17-Sep-07 22:13:15,shell-367F0257.a28..1190067195.2007-09-17-22-13-15.wav_chan0.xml,1,0,0,0,1,0,0,0,
17-Sep-07 22:46:57,shell-367F0258.a28..1190069217.2007-09-17-22-46-57.wav_chan0.xml,1,0,0,0,1,0,0,0,
17-Sep-07 23:20:38,shell-367F0259.a28..1190071238.2007-09-17-23-20-38.wav_chan0.xml,4,0,0,4,0,0,0,0,
17-Sep-07 23:54:20,shell-367F0260.a28..1190073260.2007-09-17-23-54-20.wav_chan0.xml,2,0,0,2,0,0,0,0,
18-Oct-07 00:11:56,shell-367F1542.a28..1192666316.2007-10-18-00-11-56.wav_chan0.xml,0,0,0,0,0,0,0,0,
18-Oct-07 00:45:38,shell-367F1543.a28..1192668338.2007-10-18-00-45-38.wav_chan0.xml,0,0,0,0,0,0,0,0,
18-Oct-07 01:19:21,shell-367F1544.a28..1192670361.2007-10-18-01-19-21.wav_chan0.xml,0,0,0,0,0,0,0,0,
18-Oct-07 01:53:04,shell-367F1545.a28..1192672384.2007-10-18-01-53-04.wav_chan0.xml,17,0,1,16,0,0,0,0,
18-Oct-07 02:26:48,shell-367F1546.a28..1192674408.2007-10-18-02-26-48.wav_chan0.xml,8,0,0,8,0,0,0,0,
18-Oct-07 03:00:32,shell-367F1547.a28..1192676432.2007-10-18-03-00-32.wav_chan0.xml,2,0,0,2,0,0,0,0,
18-Oct-07 03:34:17,shell-367F1548.a28..1192678457.2007-10-18-03-34-17.wav_chan0.xml,19,0,13,6,0,0,0,0,
